iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
15,-53,-71,-62,-66,-60,-63,-63,-54,-64,-63,-53,-71,-64,-61,-63,-54,-52,-51,-60,-68,-56,-57,-60,-58,-61,-68,-72,-64,-64,-60,-68,-68,-59,-65,-61,-67,-65,-51,-69,-69,-57,-56,-63,-62,-44,-71,-57,-67,-57,-65,-56,-59,-58,-71,-54,-60,-63,-58,-62,-59,-58,-62,-66,-62,-58,-71,-62,-70,-62,-61,-53,-47,-69,-61,-59,-82,-56,-67,-50,-70,-60,-60,-55,-63,-64,-60,-64,-56,-60,-67,-68,-62,-58,-64,-58,-51,-61,-51,-72,-60
16,-53,-71,-67,-66,-60,-63,-63,-59,-64,-63,-58,-76,-64,-66,-68,-54,-57,-51,-65,-73,-61,-62,-60,-58,-66,-68,-72,-64,-64,-65,-73,-68,-59,-65,-66,-62,-70,-56,-69,-64,-57,-56,-68,-67,-49,-71,-57,-67,-57,-70,-61,-59,-63,-71,-59,-65,-68,-63,-67,-59,-58,-67,-71,-67,-63,-71,-67,-75,-62,-61,-58,-52,-69,-66,-64,-82,-56,-72,-55,-75,-65,-65,-60,-68,-69,-60,-69,-61,-65,-67,-73,-62,-58,-69,-63,-56,-66,-56,-72,-65
17,-53,-76,-67,-66,-65,-68,-63,-64,-64,-68,-63,-76,-69,-66,-73,-59,-57,-56,-65,-73,-66,-62,-65,-63,-66,-73,-77,-69,-64,-70,-73,-73,-64,-70,-71,-67,-70,-61,-74,-69,-62,-61,-68,-67,-54,-76,-62,-72,-62,-70,-61,-64,-68,-71,-64,-65,-68,-63,-67,-64,-63,-67,-71,-67,-68,-76,-67,-75,-67,-66,-58,-57,-74,-66,-69,-82,-61,-72,-60,-75,-65,-70,-65,-68,-69,-65,-69,-66,-65,-72,-73,-67,-63,-69,-63,-61,-66,-61,-77,-65
18,-58,-76,-72,-71,-65,-68,-68,-69,-69,-73,-63,-81,-69,-71,-73,-59,-62,-56,-70,-73,-66,-67,-65,-63,-71,-73,-77,-69,-69,-75,-78,-78,-69,-70,-71,-72,-75,-61,-79,-74,-67,-66,-73,-67,-59,-76,-67,-72,-67,-70,-66,-69,-68,-71,-69,-70,-73,-68,-72,-69,-68,-72,-76,-72,-68,-76,-72,-80,-67,-71,-58,-57,-74,-71,-69,-82,-66,-77,-60,-75,-70,-70,-65,-73,-69,-70,-74,-66,-70,-77,-78,-67,-63,-74,-63,-66,-71,-61,-77,-65
19,-63,-81,-72,-71,-65,-73,-73,-69,-69,-73,-68,-81,-74,-71,-78,-64,-67,-61,-70,-73,-71,-72,-70,-68,-71,-78,-82,-74,-74,-75,-78,-78,-69,-75,-71,-72,-75,-66,-79,-79,-67,-66,-78,-72,-64,-81,-72,-72,-72,-75,-71,-69,-73,-76,-69,-75,-73,-73,-72,-69,-73,-72,-81,-77,-68,-81,-72,-80,-72,-71,-63,-62,-79,-76,-74,-82,-66,-77,-65,-80,-70,-75,-70,-73,-74,-70,-74,-71,-70,-77,-78,-72,-68,-74,-68,-66,-71,-66,-77,-70
20,-68,-81,-77,-76,-70,-73,-73,-74,-74,-73,-73,-86,-79,-76,-78,-69,-67,-66,-75,-73,-76,-77,-70,-68,-76,-83,-82,-79,-74,-75,-83,-83,-74,-75,-76,-77,-75,-71,-79,-79,-72,-71,-83,-77,-64,-81,-72,-77,-72,-75,-71,-69,-78,-76,-69,-75,-78,-73,-77,-74,-73,-72,-81,-77,-73,-81,-77,-80,-72,-71,-68,-67,-79,-76,-74,-82,-71,-77,-70,-80,-75,-75,-70,-73,-79,-70,-79,-71,-70,-82,-78,-77,-73,-79,-73,-71,-76,-66,-82,-70
21,-73,-86,-77,-81,-70,-78,-78,-74,-79,-78,-73,-86,-79,-76,-78,-74,-72,-66,-80,-78,-76,-77,-75,-73,-81,-83,-87,-79,-74,-80,-83,-88,-79,-80,-76,-77,-80,-71,-84,-84,-72,-71,-83,-77,-69,-81,-72,-82,-77,-75,-76,-74,-78,-81,-74,-75,-78,-78,-77,-74,-78,-77,-86,-77,-78,-86,-77,-85,-77,-76,-73,-67,-84,-81,-79,-87,-71,-82,-70,-85,-80,-75,-75,-78,-79,-75,-79,-71,-75,-82,-83,-77,-78,-79,-73,-71,-81,-71,-82,-75
22,-73,-81,-82,-81,-75,-78,-78,-79,-79,-78,-78,-91,-84,-81,-83,-79,-77,-71,-80,-83,-76,-82,-75,-78,-81,-88,-82,-79,-79,-80,-88,-88,-79,-80,-81,-82,-85,-71,-79,-84,-77,-76,-88,-82,-74,-86,-77,-82,-77,-80,-81,-79,-83,-81,-79,-80,-83,-78,-82,-79,-78,-82,-86,-82,-78,-91,-82,-90,-77,-76,-73,-72,-84,-81,-79,-87,-76,-82,-75,-90,-80,-80,-75,-78,-84,-75,-79,-71,-80,-87,-88,-77,-78,-84,-73,-76,-81,-76,-82,-75
23,-78,-86,-87,-86,-80,-83,-83,-79,-84,-83,-78,-91,-89,-81,-83,-84,-77,-76,-80,-83,-76,-82,-80,-78,-86,-88,-87,-84,-79,-85,-88,-88,-79,-85,-86,-82,-85,-76,-84,-84,-77,-76,-93,-82,-74,-86,-82,-87,-82,-85,-81,-79,-88,-86,-79,-80,-83,-83,-82,-84,-78,-82,-91,-82,-83,-96,-82,-90,-82,-81,-78,-72,-84,-81,-84,-92,-76,-87,-75,-90,-80,-80,-80,-83,-84,-80,-79,-76,-80,-87,-88,-82,-83,-89,-78,-81,-81,-76,-87,-80
24,-78,-91,-87,-86,-80,-83,-88,-84,-84,-88,-78,-91,-89,-86,-88,-84,-77,-81,-80,-83,-81,-82,-85,-83,-86,-88,-92,-89,-84,-85,-88,-88,-84,-90,-86,-87,-85,-76,-89,-89,-82,-81,-93,-87,-79,-91,-87,-87,-82,-85,-86,-79,-88,-86,-79,-85,-88,-83,-87,-84,-83,-87,-91,-82,-83,-96,-87,-95,-82,-86,-78,-72,-89,-86,-84,-92,-81,-92,-80,-90,-85,-85,-80,-83,-89,-85,-84,-81,-85,-92,-93,-82,-83,-89,-78,-81,-86,-81,-92,-80
25,-78,-96,-87,-91,-85,-88,-88,-84,-89,-88,-83,-96,-89,-91,-88,-84,-82,-81,-85,-88,-86,-87,-85,-83,-91,-93,-92,-89,-84,-85,-88,-93,-89,-90,-86,-87,-85,-81,-89,-89,-87,-81,-93,-92,-79,-91,-87,-92,-82,-90,-86,-84,-93,-91,-84,-90,-88,-88,-87,-84,-83,-87,-96,-87,-88,-96,-87,-95,-87,-86,-83,-77,-94,-91,-89,-92,-86,-92,-85,-90,-90,-90,-85,-88,-94,-85,-89,-81,-85,-92,-93,-82,-83,-89,-83,-86,-86,-86,-92,-85
26,-83,-96,-92,-91,-85,-93,-93,-89,-89,-88,-83,-96,-94,-91,-88,-89,-87,-86,-90,-88,-86,-87,-90,-88,-91,-93,-97,-94,-89,-90,-93,-93,-89,-90,-91,-92,-90,-81,-89,-89,-87,-81,-98,-92,-84,-91,-92,-92,-87,-95,-86,-84,-93,-96,-84,-90,-93,-88,-92,-89,-88,-92,-96,-92,-88,-96,-92,-95,-92,-86,-83,-82,-94,-96,-94,-97,-86,-92,-85,-95,-90,-90,-85,-93,-94,-90,-94,-86,-90,-97,-93,-87,-88,-94,-83,-86,-91,-86,-92,-85
27,-83,-101,-92,-96,-90,-93,-93,-89,-89,-88,-88,-101,-94,-96,-93,-89,-92,-91,-90,-93,-91,-92,-90,-88,-96,-98,-97,-99,-89,-90,-93,-98,-89,-95,-91,-92,-90,-86,-89,-94,-87,-86,-98,-97,-84,-91,-92,-97,-87,-95,-91,-89,-98,-96,-89,-90,-93,-93,-92,-94,-88,-92,-101,-92,-93,-101,-92,-95,-92,-91,-88,-87,-94,-96,-94,-97,-91,-97,-90,-95,-95,-90,-90,-93,-99,-90,-94,-91,-90,-97,-98,-92,-88,-94,-88,-86,-91,-86,-97,-90
28,-83,-101,-97,-96,-90,-93,-98,-94,-94,-93,-88,-101,-99,-96,-93,-94,-92,-91,-90,-98,-96,-92,-95,-93,-101,-98,-97,-99,-94,-95,-98,-98,-94,-95,-96,-97,-95,-91,-94,-94,-92,-91,-103,-97,-89,-96,-97,-97,-92,-95,-91,-94,-98,-101,-94,-95,-98,-93,-92,-94,-93,-97,-96,-92,-93,-101,-92,-95,-97,-96,-88,-92,-99,-96,-94,-97,-96,-97,-90,-95,-95,-95,-90,-93,-99,-90,-94,-91,-90,-97,-98,-92,-93,-99,-88,-91,-96,-86,-97,-90
29,-88,-101,-97,-96,-95,-98,-98,-94,-94,-93,-93,-101,-99,-101,-93,-94,-92,-91,-95,-98,-96,-92,-95,-98,-101,-103,-97,-99,-94,-95,-103,-103,-99,-95,-96,-97,-95,-91,-99,-99,-92,-96,-103,-97,-94,-96,-97,-97,-97,-100,-96,-94,-103,-96,-94,-100,-98,-93,-97,-99,-93,-97,-101,-97,-98,-101,-97,-100,-97,-96,-93,-92,-99,-101,-94,-97,-91,-97,-95,-100,-100,-95,-95,-93,-99,-95,-99,-91,-95,-97,-98,-92,-98,-99,-93,-96,-96,-91,-97,-95
30,-93,-101,-97,-96,-95,-98,-103,-99,-99,-98,-98,-101,-99,-101,-98,-94,-92,-96,-95,-98,-101,-97,-95,-98,-101,-103,-97,-104,-94,-100,-103,-103,-99,-100,-101,-97,-100,-96,-99,-99,-92,-96,-103,-102,-99,-96,-102,-102,-97,-100,-96,-99,-103,-101,-99,-100,-103,-98,-97,-99,-98,-102,-101,-97,-98,-101,-97,-100,-97,-96,-93,-97,-99,-101,-99,-97,-96,-102,-100,-100,-100,-95,-95,-98,-104,-95,-99,-96,-95,-102,-103,-97,-98,-99,-93,-96,-101,-91,-102,-95
31,-98,-101,-97,-101,-95,-103,-103,-99,-99,-98,-103,-101,-104,-101,-103,-99,-97,-96,-100,-103,-101,-97,-100,-98,-101,-103,-102,-104,-99,-100,-103,-108,-104,-100,-101,-97,-100,-96,-99,-104,-97,-96,-103,-107,-99,-96,-102,-102,-102,-100,-101,-99,-103,-101,-99,-100,-103,-98,-102,-99,-98,-102,-106,-102,-103,-101,-97,-100,-102,-96,-98,-97,-104,-101,-104,-97,-96,-102,-100,-100,-100,-100,-95,-98,-104,-95,-99,-96,-100,-102,-98,-97,-98,-99,-98,-101,-101,-96,-102,-95
32,-98,-101,-97,-101,-101,-103,-109,-99,-99,-98,-109,-101,-104,-107,-103,-99,-97,-102,-100,-103,-101,-103,-100,-104,-101,-103,-102,-104,-99,-100,-103,-108,-104,-100,-101,-103,-100,-96,-99,-104,-97,-102,-103,-107,-105,-102,-102,-102,-96,-100,-101,-105,-103,-101,-99,-100,-103,-104,-102,-105,-98,-102,-106,-102,-103,-101,-97,-100,-102,-102,-98,-97,-104,-101,-104,-103,-102,-102,-100,-100,-100,-100,-95,-98,-104,-95,-99,-102,-100,-102,-98,-103,-98,-105,-98,-107,-101,-96,-102,-95
33,-98,-101,-104,-101,-101,-103,-109,-106,-99,-98,-109,-101,-104,-100,-103,-99,-104,-102,-100,-110,-101,-103,-107,-104,-101,-103,-102,-104,-99,-107,-103,-108,-104,-100,-101,-103,-107,-96,-106,-104,-97,-102,-103,-107,-105,-102,-102,-102,-103,-100,-108,-105,-103,-101,-99,-100,-103,-104,-102,-105,-98,-102,-106,-102,-103,-101,-104,-107,-102,-102,-98,-104,-104,-101,-104,-103,-102,-102,-100,-100,-100,-100,-95,-105,-111,-95,-99,-102,-100,-102,-105,-103,-98,-105,-105,-107,-101,-96,-102,-102
34,-106,-101,-104,-101,-101,-103,-109,-98,-99,-98,-109,-101,-104,-108,-103,-107,-96,-102,-100,-110,-101,-103,-107,-104,-101,-103,-102,-104,-107,-107,-103,-108,-104,-108,-101,-103,-99,-104,-106,-104,-97,-102,-103,-107,-105,-102,-102,-102,-95,-100,-108,-105,-103,-101,-99,-100,-103,-104,-102,-105,-98,-102,-106,-102,-103,-109,-104,-107,-102,-102,-106,-96,-104,-101,-104,-103,-102,-102,-100,-100,-100,-100,-103,-97,-103,-103,-99,-110,-100,-102,-97,-103,-98,-105,-105,-107,-101,-104,-102,-102
35,-106,-101,-104,-101,-101,-111,-101,-106,-107,-98,-109,-101,-104,-108,-103,-99,-96,-102,-108,-110,-101,-103,-107,-104,-101,-103,-102,-104,-99,-107,-103,-108,-104,-108,-101,-103,-107,-104,-106,-104,-97,-102,-103,-107,-105,-102,-102,-102,-103,-100,-108,-105,-103,-101,-107,-100,-103,-104,-102,-105,-106,-102,-106,-102,-103,-109,-104,-107,-102,-94,-106,-104,-104,-101,-104,-103,-102,-102,-100,-100,-100,-100,-103,-105,-103,-103,-107,-102,-100,-102,-97,-103,-98,-105,-105,-107,-101,-104,-102,-102
36,-106,-101,-104,-101,-101,-111,-110,-97,-107,-98,-109,-101,-104,-108,-103,-99,-105,-102,-108,-110,-101,-103,-107,-104,-101,-103,-102,-104,-99,-107,-103,-108,-104,-108,-101,-103,-107,-104,-106,-104,-97,-102,-103,-107,-105,-102,-102,-102,-103,-109,-108,-105,-112,-101,-98,-109,-103,-104,-102,-105,-106,-102,-106,-102,-103,-109,-104,-107,-102,-103,-106,-104,-104,-101,-104,-103,-102,-102,-109,-100,-100,-100,-103,-105,-103,-103,-98,-102,-100,-102,-97,-103,-98,-105,-105,-107,-101,-104,-102,-102
37,-104,-101,-104,-102,-101,-110,-108,-98,-106,-99,-109,-102,-105,-108,-103,-100,-103,-102,-106,-110,-102,-102,-106,-105,-101,-103,-102,-105,-100,-106,-104,-108,-105,-107,-102,-102,-107,-104,-105,-105,-98,-103,-104,-108,-106,-102,-103,-102,-103,-108,-107,-106,-109,-102,-99,-109,-104,-104,-103,-106,-105,-103,-106,-103,-104,-109,-103,-107,-102,-103,-105,-103,-105,-101,-105,-102,-103,-103,-106,-101,-101,-100,-102,-104,-104,-103,-99,-103,-101,-102,-98,-103,-99,-106,-104,-107,-102,-104,-103,-102
38,-104,-103,-104,-102,-103,-108,-108,-100,-104,-101,-109,-102,-105,-108,-101,-102,-101,-104,-106,-110,-104,-102,-106,-105,-101,-103,-102,-105,-102,-104,-104,-108,-105,-107,-102,-102,-107,-104,-105,-107,-100,-103,-104,-108,-106,-102,-103,-102,-103,-106,-107,-108,-107,-102,-101,-107,-104,-104,-103,-106,-105,-105,-106,-103,-104,-109,-103,-107,-104,-103,-105,-103,-105,-101,-105,-102,-105,-103,-106,-101,-101,-100,-102,-104,-106,-105,-101,-103,-103,-102,-100,-103,-101,-108,-104,-105,-104,-104,-103,-102
39,-104,-103,-104,-102,-103,-108,-108,-103,-104,-104,-109,-102,-105,-108,-101,-102,-101,-104,-109,-110,-104,-102,-106,-105,-101,-103,-99,-105,-105,-107,-104,-108,-105,-107,-102,-102,-107,-104,-105,-107,-100,-103,-104,-108,-106,-102,-103,-102,-103,-103,-110,-108,-104,-102,-104,-107,-107,-104,-103,-106,-105,-105,-109,-103,-104,-109,-103,-107,-104,-103,-105,-103,-105,-101,-108,-102,-105,-103,-106,-101,-101,-103,-102,-104,-106,-102,-104,-103,-103,-105,-100,-103,-101,-108,-104,-105,-104,-104,-103,-102
40,-104,-103,-104,-106,-103,-108,-108,-103,-104,-104,-109,-102,-105,-108,-105,-102,-101,-104,-109,-110,-104,-102,-106,-105,-101,-103,-103,-105,-105,-107,-104,-108,-105,-107,-102,-102,-107,-104,-105,-107,-100,-103,-104,-108,-106,-102,-103,-102,-103,-107,-106,-112,-104,-106,-104,-107,-107,-104,-103,-106,-105,-109,-105,-103,-104,-109,-103,-107,-104,-103,-105,-103,-105,-101,-108,-102,-105,-103,-106,-101,-101,-103,-102,-104,-106,-106,-104,-107,-103,-101,-100,-103,-101,-104,-104,-105,-104,-104,-103,-102
41,-104,-103,-104,-102,-103,-108,-108,-103,-104,-104,-109,-102,-105,-108,-105,-102,-101,-104,-109,-110,-104,-106,-106,-109,-101,-103,-103,-105,-105,-107,-108,-108,-105,-107,-102,-102,-107,-104,-109,-107,-104,-103,-104,-108,-106,-102,-103,-102,-103,-107,-106,-112,-104,-102,-100,-107,-107,-104,-103,-106,-105,-109,-105,-103,-108,-109,-103,-107,-104,-103,-105,-103,-105,-101,-108,-102,-105,-103,-106,-101,-101,-103,-102,-104,-106,-106,-104,-107,-103,-101,-100,-103,-101,-108,-104,-105,-104,-104,-103,-102
42,-104,-103,-104,-102,-103,-108,-108,-103,-104,-104,-109,-102,-105,-108,-100,-107,-101,-104,-109,-110,-104,-106,-106,-109,-101,-103,-103,-105,-100,-107,-108,-108,-105,-107,-102,-102,-107,-104,-104,-112,-104,-103,-104,-108,-106,-102,-103,-102,-103,-107,-106,-112,-104,-102,-100,-107,-107,-104,-103,-106,-105,-109,-110,-108,-108,-109,-103,-107,-104,-103,-105,-103,-105,-101,-108,-102,-105,-103,-106,-101,-101,-103,-102,-104,-106,-106,-104,-107,-103,-101,-100,-103,-101,-108,-104,-105,-104,-104,-103,-102
43,-104,-103,-104,-103,-103,-108,-108,-103,-104,-104,-109,-103,-106,-108,-101,-105,-102,-104,-108,-110,-104,-104,-107,-108,-102,-104,-103,-106,-101,-106,-108,-108,-105,-107,-103,-102,-107,-104,-105,-111,-104,-102,-103,-108,-106,-102,-103,-102,-102,-106,-107,-111,-105,-103,-101,-107,-107,-104,-103,-106,-105,-108,-108,-107,-107,-109,-103,-107,-105,-103,-105,-103,-105,-101,-108,-102,-105,-104,-106,-102,-101,-103,-102,-104,-106,-106,-103,-106,-104,-102,-101,-103,-102,-108,-104,-106,-104,-105,-104,-103
44,-104,-104,-104,-103,-103,-108,-109,-104,-103,-104,-109,-104,-106,-108,-102,-104,-102,-104,-107,-110,-105,-104,-106,-108,-102,-104,-102,-106,-102,-106,-108,-108,-105,-107,-104,-102,-107,-105,-105,-110,-103,-103,-104,-108,-106,-102,-103,-102,-102,-106,-107,-110,-105,-104,-102,-107,-107,-104,-103,-106,-105,-108,-108,-106,-106,-109,-103,-107,-104,-103,-105,-103,-106,-101,-108,-101,-105,-103,-106,-102,-101,-103,-103,-104,-107,-106,-104,-105,-104,-103,-102,-103,-102,-108,-104,-107,-104,-105,-103,-103
