iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-284.84,-302.82,-259.24,-299.44,-295.4,-268.26,-263.24,-254.99,-289.42,-252.29,-269.05,-295.25,-305.71,-284.8,-235.88,-247.16,-261.55,-306.33,-316.35,-267.85,-323.6,-304.44,-277.82,-275.95,-295.07,-295.66,-272.07,-260.09,-314.14,-277.82,-299.64,-285.43,-281.77,-274.91,-272.49,-241.06,-401.52,-317.37,-268.84,-224.43,-276.07,-276.2,-271.73,-245.42,-291.74,-283.58,-294.96,-288.17,-246.54,-278.93,-272.27,-257.02,-287.13,-245.18,-264.25,-291.33,-255.55,-227.21,-299.0,-261.64,-211.02,-235.45,-278.96,-306.51,-291.11,-238.13,-273.46,-252.49,-259.87,-293.09,-283.9,-251.68,-258.46,-252.78,-290.59,-257.15,-249.55,-223.1,-264.11,-217.11,-247.38,-280.28,-288.94,-290.03,-272.02,-262.78,-257.98,-194.77,-371.14,-271.81,-270.95,-290.03,-273.92,-307.88,-267.86,-228.89,-259.8,-231.18,-247.28,-214.4
11,-271.08,-275.31,-272.99,-230.66,-226.61,-282.01,-277.0,-268.74,-261.91,-266.05,-282.81,-253.98,-291.95,-284.8,-249.63,-260.92,-275.31,-306.33,-302.59,-267.85,-323.6,-304.44,-277.82,-262.19,-253.8,-309.41,-285.83,-273.85,-314.14,-264.06,-217.1,-271.67,-268.02,-261.15,-272.49,-254.82,-374.01,-289.86,-255.09,-238.19,-289.83,-276.2,-285.49,-259.17,-277.98,-256.07,-253.69,-288.17,-260.3,-278.93,-258.51,-270.78,-273.38,-258.94,-278.01,-277.57,-269.31,-240.97,-299.0,-275.39,-224.78,-249.2,-278.96,-279.0,-263.6,-251.89,-259.7,-266.24,-259.87,-293.09,-283.9,-265.44,-272.21,-266.54,-249.32,-270.91,-263.3,-236.86,-277.87,-230.87,-261.14,-280.28,-261.43,-290.03,-272.02,-276.54,-271.74,-208.53,-384.9,-285.57,-257.19,-290.03,-260.16,-280.37,-267.86,-242.65,-273.55,-244.94,-261.04,-228.16
12,-271.08,-256.86,-291.44,-249.11,-245.06,-245.12,-240.1,-231.85,-280.36,-266.05,-282.81,-272.43,-273.5,-266.35,-268.08,-279.37,-238.41,-306.33,-284.14,-230.96,-305.15,-304.44,-240.92,-262.19,-272.25,-290.96,-267.38,-218.5,-314.14,-264.06,-235.54,-253.23,-286.46,-261.15,-254.05,-273.27,-374.01,-289.86,-255.09,-256.64,-271.38,-257.75,-285.49,-259.17,-259.53,-274.52,-272.14,-269.72,-278.75,-260.48,-258.51,-215.43,-291.83,-277.39,-259.56,-259.12,-250.86,-259.42,-299.0,-275.39,-243.23,-267.65,-260.51,-279.0,-245.15,-270.34,-278.15,-266.24,-278.32,-274.64,-283.9,-246.99,-290.66,-284.99,-267.76,-270.91,-263.3,-255.31,-259.42,-249.32,-261.14,-280.28,-279.88,-290.03,-253.58,-276.54,-290.19,-226.98,-366.45,-285.57,-275.64,-290.03,-260.16,-280.37,-267.86,-261.1,-273.55,-263.39,-279.49,-246.61
13,-271.08,-274.28,-256.59,-266.53,-262.49,-262.54,-257.53,-249.27,-245.51,-266.05,-282.81,-255.0,-273.5,-266.35,-268.08,-261.95,-255.83,-306.33,-301.57,-248.38,-305.15,-304.44,-258.34,-262.19,-237.4,-308.39,-284.8,-235.93,-314.14,-264.06,-252.97,-270.65,-251.62,-261.15,-271.47,-238.42,-374.01,-289.86,-237.66,-274.06,-288.8,-257.75,-285.49,-259.17,-276.96,-257.09,-254.71,-287.15,-261.32,-260.48,-241.09,-232.86,-274.4,-259.96,-242.13,-276.54,-268.28,-259.42,-299.0,-275.39,-260.65,-267.65,-277.93,-279.0,-262.58,-252.91,-243.3,-283.67,-208.62,-274.64,-283.9,-264.41,-255.81,-267.56,-267.76,-270.91,-263.3,-272.73,-276.85,-266.74,-243.72,-280.28,-245.03,-290.03,-271.0,-276.54,-272.76,-244.4,-383.87,-268.14,-240.79,-272.6,-260.16,-262.94,-267.86,-278.52,-290.98,-245.96,-262.07,-264.03
14,-271.08,-253.11,-277.76,-266.53,-241.31,-262.54,-257.53,-270.44,-266.68,-287.22,-261.64,-276.17,-273.5,-287.52,-246.91,-283.12,-255.83,-306.33,-280.4,-269.55,-305.15,-283.27,-279.51,-262.19,-258.57,-287.22,-263.63,-257.1,-314.14,-264.06,-274.14,-249.48,-272.79,-261.15,-250.3,-259.59,-374.01,-289.86,-258.83,-274.06,-267.63,-257.75,-285.49,-259.17,-255.79,-278.27,-275.88,-265.98,-282.49,-281.65,-262.26,-254.03,-274.4,-259.96,-263.3,-255.37,-247.11,-238.25,-299.0,-275.39,-239.48,-267.65,-256.76,-279.0,-241.4,-274.09,-264.48,-241.32,-229.79,-274.64,-241.56,-243.24,-276.99,-246.39,-246.59,-249.74,-263.3,-230.39,-276.85,-266.74,-264.89,-259.11,-266.2,-290.03,-228.66,-276.54,-293.93,-265.57,-362.7,-289.31,-261.96,-293.77,-260.16,-284.12,-246.69,-257.35,-269.81,-267.13,-262.07,-242.86
15,-271.08,-268.79,-262.08,-266.53,-257.0,-262.54,-257.53,-223.39,-251.0,-271.54,-277.32,-260.49,-273.5,-271.84,-262.59,-267.43,-255.83,-306.33,-280.4,-238.19,-305.15,-283.27,-248.15,-246.51,-274.26,-302.9,-279.31,-241.41,-314.14,-264.06,-227.09,-265.16,-272.79,-245.47,-265.98,-275.28,-374.01,-289.86,-227.47,-258.38,-283.31,-273.43,-269.81,-274.86,-271.47,-246.9,-260.2,-265.98,-266.81,-265.97,-230.89,-269.71,-274.4,-244.28,-247.62,-255.37,-262.79,-253.93,-299.0,-275.39,-255.16,-267.65,-272.44,-279.0,-257.09,-242.72,-233.11,-257.01,-245.48,-274.64,-257.24,-258.93,-245.62,-262.08,-262.28,-265.42,-263.3,-246.07,-276.85,-235.38,-264.89,-259.11,-266.2,-290.03,-244.34,-276.54,-293.93,-281.25,-378.38,-273.63,-246.28,-278.09,-260.16,-268.43,-262.37,-273.03,-269.81,-267.13,-262.07,-258.54
16,-271.08,-251.13,-279.75,-213.54,-274.66,-262.54,-257.53,-241.06,-268.66,-253.87,-277.32,-260.49,-273.5,-271.84,-262.59,-249.77,-255.83,-306.33,-280.4,-255.85,-305.15,-283.27,-265.81,-264.17,-238.93,-285.24,-279.31,-259.08,-296.47,-264.06,-244.76,-247.5,-272.79,-263.13,-248.32,-239.95,-374.01,-289.86,-245.13,-276.04,-265.65,-255.77,-269.81,-239.53,-253.81,-264.56,-277.87,-265.98,-266.81,-265.97,-248.56,-216.72,-274.4,-261.95,-265.29,-255.37,-262.79,-253.93,-299.0,-275.39,-255.16,-249.99,-254.78,-279.0,-274.75,-260.38,-250.77,-274.67,-263.14,-274.64,-274.9,-258.93,-263.28,-244.41,-262.28,-247.75,-245.64,-263.73,-276.85,-253.04,-264.89,-259.11,-248.54,-290.03,-262.0,-276.54,-258.61,-228.26,-378.38,-273.63,-263.94,-278.09,-260.16,-268.43,-244.71,-255.37,-269.81,-231.81,-262.07,-258.54
17,-271.08,-267.08,-263.8,-229.49,-194.92,-246.59,-257.53,-257.01,-236.76,-269.82,-277.32,-276.44,-273.5,-271.84,-246.65,-265.72,-255.83,-306.33,-280.4,-255.85,-305.15,-283.27,-281.76,-264.17,-254.88,-301.18,-263.36,-243.13,-296.47,-248.11,-260.7,-263.45,-272.79,-231.23,-264.27,-255.9,-374.01,-289.86,-261.08,-260.1,-281.6,-255.77,-269.81,-255.48,-269.75,-248.62,-261.92,-265.98,-250.86,-250.02,-264.51,-232.67,-274.4,-246.0,-249.34,-255.37,-246.84,-269.88,-299.0,-275.39,-239.21,-249.99,-254.78,-279.0,-242.85,-260.38,-266.72,-242.77,-231.24,-258.69,-274.9,-258.93,-279.23,-260.36,-262.28,-263.7,-261.59,-247.79,-260.9,-268.99,-248.94,-259.11,-264.49,-290.03,-262.0,-276.54,-274.55,-244.21,-394.33,-273.63,-232.05,-278.09,-244.21,-268.43,-260.65,-255.37,-269.81,-247.75,-246.12,-274.49
18,-271.08,-254.63,-276.24,-241.94,-207.36,-259.04,-269.97,-257.01,-249.21,-269.82,-264.87,-239.11,-273.5,-271.84,-259.09,-253.28,-255.83,-306.33,-292.84,-268.3,-305.15,-283.27,-256.87,-239.28,-267.32,-288.74,-275.81,-243.13,-296.47,-248.11,-248.26,-263.45,-272.79,-243.68,-226.93,-268.34,-374.01,-289.86,-236.19,-272.54,-269.15,-255.77,-269.81,-255.48,-257.31,-261.06,-261.92,-278.42,-263.31,-262.46,-227.17,-245.11,-274.4,-246.0,-261.78,-255.37,-259.29,-244.99,-299.0,-275.39,-251.66,-262.43,-254.78,-266.55,-255.3,-260.38,-241.83,-255.22,-243.69,-258.69,-274.9,-258.93,-254.34,-247.92,-249.83,-263.7,-249.14,-260.23,-260.9,-244.1,-261.38,-271.56,-252.04,-290.03,-237.11,-276.54,-274.55,-256.66,-381.89,-273.63,-244.49,-278.09,-244.21,-280.88,-260.65,-267.82,-282.25,-260.2,-246.12,-212.27
19,-271.08,-274.8,-256.08,-262.1,-227.52,-259.04,-229.65,-236.84,-269.37,-249.66,-264.87,-259.27,-273.5,-271.84,-259.09,-273.44,-255.83,-306.33,-272.68,-227.97,-305.15,-283.27,-277.03,-259.44,-227.0,-288.74,-275.81,-222.97,-296.47,-248.11,-268.42,-263.45,-272.79,-243.68,-247.09,-228.02,-374.01,-269.69,-256.35,-252.38,-289.32,-255.77,-269.81,-235.32,-277.47,-261.06,-241.76,-258.26,-243.15,-262.46,-247.33,-265.28,-254.24,-246.0,-241.62,-255.37,-239.13,-265.15,-299.0,-275.39,-231.5,-262.43,-274.94,-266.55,-255.3,-240.22,-262.0,-275.38,-243.69,-258.69,-274.9,-238.76,-274.51,-268.08,-269.99,-263.7,-269.31,-240.07,-260.9,-264.26,-261.38,-251.39,-272.21,-290.03,-257.28,-276.54,-274.55,-276.82,-381.89,-273.63,-264.65,-257.93,-244.21,-220.39,-280.82,-247.65,-262.09,-260.2,-246.12,-232.43
20,-271.08,-261.75,-269.13,-249.05,-240.57,-272.08,-242.69,-249.89,-243.28,-262.7,-264.87,-272.31,-273.5,-271.84,-272.14,-260.39,-255.83,-306.33,-285.73,-241.02,-305.15,-283.27,-250.94,-259.44,-240.05,-288.74,-275.81,-236.01,-296.47,-248.11,-242.33,-263.45,-272.79,-243.68,-260.14,-241.06,-374.01,-269.69,-243.31,-265.42,-276.27,-255.77,-269.81,-248.36,-251.38,-274.11,-254.8,-258.26,-256.19,-249.42,-247.33,-226.14,-267.29,-246.0,-254.67,-268.42,-252.17,-239.06,-299.0,-275.39,-244.54,-262.43,-261.9,-266.55,-242.25,-253.27,-235.9,-249.29,-256.73,-258.69,-274.9,-251.81,-248.41,-255.03,-230.85,-250.66,-256.26,-253.11,-260.9,-238.17,-248.34,-264.44,-259.16,-290.03,-257.28,-263.49,-274.55,-237.68,-368.84,-273.63,-238.56,-270.97,-244.21,-233.44,-267.77,-260.7,-275.14,-247.15,-259.16,-245.48
21,-271.08,-245.65,-269.13,-249.05,-256.67,-223.77,-258.8,-265.99,-259.38,-246.6,-264.87,-240.11,-273.5,-255.74,-223.83,-260.39,-239.73,-290.23,-269.62,-257.12,-289.05,-283.27,-267.04,-227.24,-256.15,-288.74,-275.81,-252.12,-296.47,-248.11,-258.43,-263.45,-272.79,-243.68,-244.04,-257.17,-374.01,-269.69,-259.41,-249.32,-292.37,-239.66,-269.81,-248.36,-267.48,-241.9,-254.8,-258.26,-256.19,-265.52,-247.33,-242.24,-283.39,-262.1,-238.56,-252.32,-252.17,-255.16,-299.0,-275.39,-260.64,-262.43,-245.79,-266.55,-258.35,-269.37,-252.01,-265.39,-256.73,-258.69,-242.7,-251.81,-264.52,-271.13,-246.96,-266.76,-240.16,-269.22,-260.9,-254.27,-264.44,-248.34,-259.16,-290.03,-241.17,-263.49,-258.45,-253.78,-384.94,-257.53,-254.66,-270.97,-244.21,-249.54,-251.67,-244.6,-275.14,-263.26,-243.06,-261.58
22,-258.28,-258.45,-256.32,-249.05,-269.47,-236.58,-233.19,-240.39,-246.58,-259.4,-264.87,-252.91,-273.5,-255.74,-236.63,-260.39,-252.53,-290.23,-282.42,-257.12,-289.05,-283.27,-254.24,-240.04,-256.15,-288.74,-275.81,-239.31,-296.47,-260.91,-245.63,-263.45,-272.79,-243.68,-256.84,-244.37,-374.01,-269.69,-233.81,-262.12,-279.57,-252.47,-269.81,-248.36,-254.68,-254.7,-267.6,-271.06,-268.99,-252.72,-260.13,-255.04,-244.99,-249.3,-251.36,-252.32,-252.17,-229.56,-299.0,-275.39,-235.04,-262.43,-258.6,-266.55,-258.35,-230.97,-264.81,-239.79,-243.93,-258.69,-255.5,-251.81,-277.32,-258.33,-259.76,-253.96,-252.96,-256.42,-260.9,-254.27,-251.64,-261.14,-259.16,-290.03,-253.97,-263.49,-271.25,-266.59,-372.14,-270.33,-254.66,-270.97,-244.21,-262.34,-264.47,-257.4,-275.14,-237.65,-255.86,-210.38
23,-271.82,-271.99,-269.87,-262.59,-201.76,-250.12,-246.74,-253.93,-260.12,-259.4,-264.87,-266.45,-273.5,-255.74,-250.17,-260.39,-266.07,-290.23,-268.88,-230.03,-289.05,-283.27,-267.78,-253.58,-269.69,-302.28,-275.81,-252.86,-296.47,-247.37,-259.17,-263.45,-272.79,-243.68,-243.3,-257.91,-374.01,-269.69,-247.35,-248.58,-266.03,-266.01,-269.81,-261.9,-268.22,-254.7,-240.52,-271.06,-255.45,-252.72,-219.51,-241.5,-258.53,-249.3,-237.82,-252.32,-238.63,-243.1,-299.0,-275.39,-248.58,-262.43,-258.6,-266.55,-244.81,-244.51,-237.72,-253.33,-243.93,-272.23,-255.5,-251.81,-250.23,-244.79,-246.22,-253.96,-239.42,-269.96,-260.9,-254.27,-251.64,-261.14,-259.16,-290.03,-253.97,-263.49,-284.8,-225.96,-385.69,-270.33,-241.12,-270.97,-244.21,-262.34,-264.47,-257.4,-275.14,-251.2,-242.32,-223.92
24,-271.82,-255.66,-253.54,-229.93,-218.09,-250.12,-263.07,-237.6,-243.79,-243.07,-264.87,-233.79,-257.17,-255.74,-266.5,-260.39,-217.08,-290.23,-285.21,-246.36,-289.05,-283.27,-251.45,-237.25,-237.03,-285.95,-275.81,-220.2,-296.47,-247.37,-259.17,-247.12,-272.79,-260.01,-259.63,-225.25,-357.68,-269.69,-231.02,-264.91,-282.36,-249.68,-269.81,-245.57,-235.56,-271.03,-256.85,-271.06,-255.45,-252.72,-235.84,-257.83,-274.86,-249.3,-254.15,-252.32,-254.96,-259.43,-299.0,-259.06,-248.58,-262.43,-258.6,-266.55,-261.14,-260.84,-254.05,-269.66,-243.93,-272.23,-255.5,-251.81,-266.56,-261.12,-262.55,-270.29,-255.75,-237.3,-260.9,-254.27,-251.64,-261.14,-259.16,-290.03,-253.97,-263.49,-252.14,-242.29,-385.69,-270.33,-257.45,-254.64,-244.21,-262.34,-248.14,-257.4,-275.14,-251.2,-258.65,-240.25
25,-271.82,-255.66,-270.25,-246.64,-234.8,-250.12,-229.65,-254.31,-260.5,-259.78,-264.87,-250.5,-273.88,-255.74,-233.08,-260.39,-233.79,-290.23,-268.5,-263.07,-289.05,-283.27,-268.16,-253.96,-253.74,-285.95,-275.81,-236.91,-296.47,-247.37,-242.46,-263.83,-256.08,-226.59,-242.92,-241.96,-357.68,-269.69,-247.73,-264.91,-265.65,-266.39,-269.81,-262.28,-252.27,-254.32,-256.85,-271.06,-238.74,-252.72,-252.55,-224.41,-241.44,-249.3,-237.44,-252.32,-238.25,-226.01,-299.0,-259.06,-248.58,-262.43,-258.6,-266.55,-227.72,-227.42,-270.76,-236.24,-243.93,-255.52,-255.5,-251.81,-266.56,-244.41,-245.84,-253.58,-239.04,-254.01,-260.9,-254.27,-251.64,-261.14,-259.16,-290.03,-253.97,-263.49,-268.85,-259.0,-368.98,-270.33,-224.03,-271.35,-244.21,-279.05,-264.85,-274.11,-275.14,-251.2,-241.94,-256.96
26,-271.82,-268.03,-257.87,-259.02,-247.17,-262.49,-242.02,-229.57,-248.13,-247.41,-252.5,-262.88,-261.51,-255.74,-245.46,-260.39,-246.17,-290.23,-280.88,-238.33,-289.05,-283.27,-255.79,-229.22,-241.37,-285.95,-275.81,-249.28,-296.47,-247.37,-254.84,-251.45,-268.45,-238.96,-255.29,-254.33,-357.68,-269.69,-235.36,-252.54,-278.02,-254.01,-269.81,-249.91,-264.65,-266.7,-244.47,-258.69,-251.11,-252.72,-227.8,-236.78,-253.81,-249.3,-249.81,-252.32,-250.62,-238.38,-299.0,-259.06,-236.21,-262.43,-258.6,-266.55,-240.1,-239.79,-246.02,-248.61,-243.93,-267.89,-255.5,-251.81,-254.19,-244.41,-258.21,-265.95,-251.41,-241.63,-260.9,-254.27,-251.64,-248.77,-259.16,-290.03,-253.97,-263.49,-281.22,-246.62,-381.35,-270.33,-236.4,-271.35,-244.21,-241.93,-252.48,-261.74,-275.14,-238.82,-254.31,-207.47
