set j job /0*99/;
set i machine /0*9/;
parameter c(i,j)/
4. 55 3
4. 56 3
4. 57 47
4. 58 27
4. 59 11
4. 60 32
4. 61 10
4. 62 23
4. 63 24
4. 64 11
4. 65 9
4. 66 22
4. 67 4
4. 68 7
4. 69 4
4. 70 4
4. 71 10
4. 72 9
4. 73 8
4. 74 6
4. 75 16
4. 76 11
4. 77 6
4. 78 5
4. 79 9
4. 80 2
4. 81 2
4. 82 8
4. 83 6
4. 84 5
4. 85 8
4. 86 2
4. 87 6
4. 88 40
4. 89 9
4. 90 5
4. 91 11
4. 92 15
4. 93 12
4. 94 21
4. 95 4
4. 96 22
4. 97 6
4. 98 1
4. 99 6
5. 0 1
5. 1 7
5. 2 11
5. 3 13
5. 4 9
5. 5 1
5. 6 18
5. 7 12
5. 8 4
5. 9 9
5. 10 11
5. 11 5
5. 12 2
5. 13 10
5. 14 5
5. 15 2
5. 16 2
5. 17 6
5. 18 1
5. 19 3
5. 20 28
5. 21 15
5. 22 6
5. 23 3
5. 24 5
5. 25 1
5. 26 10
5. 27 11
5. 28 23
5. 29 5
5. 30 7
5. 31 3
5. 32 7
5. 33 3
5. 34 6
5. 35 9
5. 36 17
5. 37 15
5. 38 44
5. 39 1
5. 40 2
5. 41 3
5. 42 35
5. 43 15
5. 44 23
5. 45 14
5. 46 11
5. 47 11
5. 48 7
5. 49 2
5. 50 25
5. 51 6
5. 52 27
5. 53 7
5. 54 2
5. 55 5
5. 56 3
5. 57 16
5. 58 2
5. 59 3
5. 60 2
5. 61 23
5. 62 12
5. 63 14
5. 64 6
5. 65 3
5. 66 22
5. 67 1
5. 68 15
5. 69 3
5. 70 5
5. 71 6
5. 72 20
5. 73 1
5. 74 4
5. 75 35
5. 76 11
5. 77 19
5. 78 4
5. 79 12
5. 80 7
5. 81 12
5. 82 1
5. 83 2
5. 84 3
5. 85 2
5. 86 5
5. 87 5
5. 88 3
5. 89 67
5. 90 5
5. 91 4
5. 92 6
5. 93 3
5. 94 1
5. 95 5
5. 96 3
5. 97 26
5. 98 2
5. 99 6
6. 0 6
6. 1 21
6. 2 4
6. 3 16
6. 4 10
6. 5 3
6. 6 8
6. 7 6
6. 8 31
6. 9 37
6. 10 1
6. 11 1
6. 12 8
6. 13 18
6. 14 9
6. 15 9
6. 16 7
6. 17 2
6. 18 43
6. 19 12
6. 20 14
6. 21 3
6. 22 2
6. 23 6
6. 24 2
6. 25 3
6. 26 20
6. 27 7
6. 28 6
6. 29 4
6. 30 5
6. 31 23
6. 32 3
6. 33 14
6. 34 2
6. 35 2
6. 36 21
6. 37 14
6. 38 8
6. 39 16
6. 40 20
6. 41 22
6. 42 20
6. 43 38
6. 44 9
6. 45 28
6. 46 10
6. 47 2
6. 48 23
6. 49 3
6. 50 13
6. 51 28
6. 52 6
6. 53 20
6. 54 7
6. 55 4
6. 56 32
6. 57 8
6. 58 6
6. 59 17
6. 60 3
6. 61 1
6. 62 9
6. 63 1
6. 64 1
6. 65 11
6. 66 1
6. 67 10
6. 68 11
6. 69 4
6. 70 2
6. 71 17
6. 72 17
6. 73 53
6. 74 5
6. 75 10
6. 76 32
6. 77 1
6. 78 2
6. 79 6
6. 80 1
6. 81 2
6. 82 4
6. 83 30
6. 84 7
6. 85 18
6. 86 33
6. 87 20
6. 88 2
6. 89 5
6. 90 20
6. 91 3
6. 92 3
6. 93 11
6. 94 18
6. 95 8
6. 96 1
6. 97 35
6. 98 4
6. 99 14
7. 0 5
7. 1 3
7. 2 1
7. 3 8
7. 4 13
7. 5 6
7. 6 3
7. 7 7
7. 8 6
7. 9 1
7. 10 3
7. 11 3
7. 12 20
7. 13 1
7. 14 5
7. 15 13
7. 16 10
7. 17 18
7. 18 5
7. 19 2
7. 20 3
7. 21 13
7. 22 5
7. 23 16
7. 24 5
7. 25 3
7. 26 1
7. 27 4
7. 28 3
7. 29 22
7. 30 33
7. 31 1
7. 32 16
7. 33 8
7. 34 1
7. 35 2
7. 36 29
7. 37 45
7. 38 1
7. 39 2
7. 40 2
7. 41 4
7. 42 12
7. 43 8
7. 44 22
7. 45 1
7. 46 8
7. 47 6
7. 48 20
7. 49 3
7. 50 5
7. 51 7
7. 52 5
7. 53 3
7. 54 1
7. 55 12
7. 56 1
7. 57 7
7. 58 1
7. 59 4
7. 60 7
7. 61 3
7. 62 2
7. 63 5
7. 64 4
7. 65 29
7. 66 9
7. 67 29
7. 68 3
7. 69 2
7. 70 5
7. 71 8
7. 72 21
7. 73 22
7. 74 5
7. 75 7
7. 76 32
7. 77 12
7. 78 4
7. 79 6
7. 80 12
7. 81 2
7. 82 7
7. 83 4
7. 84 1
7. 85 3
7. 86 17
7. 87 6
7. 88 2
7. 89 1
7. 90 15
7. 91 29
7. 92 8
7. 93 6
7. 94 13
7. 95 11
7. 96 9
7. 97 22
7. 98 3
7. 99 9
8. 0 18
8. 1 2
8. 2 12
8. 3 9
8. 4 9
8. 5 14
8. 6 2
8. 7 7
8. 8 6
8. 9 6
8. 10 2
8. 11 5
8. 12 1
8. 13 4
8. 14 3
8. 15 4
8. 16 2
8. 17 15
8. 18 12
8. 19 8
8. 20 41
8. 21 28
8. 22 19
8. 23 10
8. 24 7
8. 25 13
8. 26 14
8. 27 1
8. 28 16
8. 29 6
8. 30 9
8. 31 13
8. 32 5
8. 33 15
8. 34 6
8. 35 9
8. 36 20
8. 37 4
8. 38 10
8. 39 1
8. 40 1
8. 41 2
8. 42 6
8. 43 27
8. 44 6
8. 45 1
8. 46 2
8. 47 3
8. 48 52
8. 49 8
8. 50 8
8. 51 17
8. 52 4
8. 53 2
8. 54 1
8. 55 24
8. 56 13
8. 57 1
8. 58 1
8. 59 22
8. 60 8
8. 61 5
8. 62 49
8. 63 5
8. 64 30
8. 65 10
8. 66 29
8. 67 18
8. 68 11
8. 69 20
8. 70 7
8. 71 31
8. 72 75
8. 73 15
8. 74 8
8. 75 1
8. 76 7
8. 77 12
8. 78 7
8. 79 3
8. 80 8
8. 81 23
8. 82 2
8. 83 4
8. 84 3
8. 85 2
8. 86 25
8. 87 13
8. 88 2
8. 89 21
8. 90 6
8. 91 14
8. 92 21
8. 93 3
8. 94 17
8. 95 9
8. 96 2
8. 97 29
8. 98 7
8. 99 40
9. 0 4
9. 1 3
9. 2 6
9. 3 1
9. 4 31
9. 5 9
9. 6 13
9. 7 28
9. 8 9
9. 9 20
9. 10 13
9. 11 6
9. 12 25
9. 13 57
9. 14 4
9. 15 3
9. 16 7
9. 17 2
9. 18 1
9. 19 53
9. 20 3
9. 21 8
9. 22 10
9. 23 4
9. 24 3
9. 25 1
9. 26 5
9. 27 13
9. 28 16
9. 29 11
9. 30 5
9. 31 16
9. 32 13
9. 33 54
9. 34 19
9. 35 7
9. 36 36
9. 37 13
9. 38 3
9. 39 18
9. 40 5
9. 41 2
9. 42 1
9. 43 3
9. 44 21
9. 45 9
9. 46 13
9. 47 16
9. 48 1
9. 49 1
9. 50 1
9. 51 40
9. 52 13
9. 53 32
9. 54 4
9. 55 8
9. 56 9
9. 57 12
9. 58 21
9. 59 3
9. 60 6
9. 61 5
9. 62 10
9. 63 3
9. 64 2
9. 65 6
9. 66 4
9. 67 7
9. 68 9
9. 69 29
9. 70 2
9. 71 3
9. 72 29
9. 73 13
9. 74 11
9. 75 4
9. 76 7
9. 77 2
9. 78 1
9. 79 12
9. 80 5
9. 81 11
9. 82 3
9. 83 1
9. 84 17
9. 85 15
9. 86 2
9. 87 6
