set j job /0*99/;
set i machine /0*9/;
parameter c(i,j)/
7. 74 40
7. 75 39
7. 76 25
7. 77 35
7. 78 19
7. 79 40
7. 80 28
7. 81 29
7. 82 37
7. 83 28
7. 84 39
7. 85 27
7. 86 41
7. 87 38
7. 88 25
7. 89 33
7. 90 25
7. 91 43
7. 92 18
7. 93 11
7. 94 32
7. 95 19
7. 96 43
7. 97 30
7. 98 47
7. 99 16
8. 0 19
8. 1 19
8. 2 29
8. 3 16
8. 4 44
8. 5 41
8. 6 18
8. 7 17
8. 8 11
8. 9 17
8. 10 46
8. 11 38
8. 12 15
8. 13 39
8. 14 12
8. 15 45
8. 16 37
8. 17 11
8. 18 37
8. 19 25
8. 20 35
8. 21 47
8. 22 28
8. 23 39
8. 24 33
8. 25 19
8. 26 40
8. 27 20
8. 28 39
8. 29 32
8. 30 50
8. 31 28
8. 32 26
8. 33 42
8. 34 44
8. 35 29
8. 36 48
8. 37 32
8. 38 15
8. 39 10
8. 40 18
8. 41 26
8. 42 39
8. 43 17
8. 44 38
8. 45 37
8. 46 27
8. 47 48
8. 48 17
8. 49 26
8. 50 41
8. 51 12
8. 52 36
8. 53 27
8. 54 24
8. 55 19
8. 56 28
8. 57 39
8. 58 47
8. 59 42
8. 60 24
8. 61 44
8. 62 26
8. 63 24
8. 64 33
8. 65 31
8. 66 48
8. 67 24
8. 68 24
8. 69 20
8. 70 38
8. 71 49
8. 72 19
8. 73 48
8. 74 18
8. 75 22
8. 76 33
8. 77 39
8. 78 38
8. 79 32
8. 80 23
8. 81 30
8. 82 41
8. 83 43
8. 84 10
8. 85 36
8. 86 36
8. 87 12
8. 88 27
8. 89 29
8. 90 40
8. 91 37
8. 92 15
8. 93 44
8. 94 12
8. 95 17
8. 96 38
8. 97 19
8. 98 16
8. 99 15
9. 0 17
9. 1 50
9. 2 46
9. 3 38
9. 4 12
9. 5 18
9. 6 18
9. 7 33
9. 8 18
9. 9 27
9. 10 40
9. 11 31
9. 12 44
9. 13 10
9. 14 39
9. 15 16
9. 16 25
9. 17 22
9. 18 41
9. 19 48
9. 20 41
9. 21 22
9. 22 19
9. 23 17
9. 24 34
9. 25 19
9. 26 39
9. 27 21
9. 28 21
9. 29 28
9. 30 19
9. 31 34
9. 32 33
9. 33 14
9. 34 33
9. 35 46
9. 36 19
9. 37 20
9. 38 44
9. 39 12
9. 40 19
9. 41 32
9. 42 19
9. 43 35
9. 44 13
9. 45 24
9. 46 49
9. 47 13
9. 48 29
9. 49 24
9. 50 50
9. 51 29
9. 52 24
9. 53 35
9. 54 39
9. 55 11
9. 56 26
9. 57 47
9. 58 50
9. 59 47
9. 60 28
9. 61 29
9. 62 16
9. 63 48
9. 64 45
9. 65 19
9. 66 26
9. 67 19
9. 68 46
9. 69 48
9. 70 36
9. 71 17
9. 72 22
9. 73 14
9. 74 38
9. 75 35
9. 76 48
9. 77 35
9. 78 20
9. 79 13
9. 80 14
9. 81 11
9. 82 26
9. 83 22
9. 84 34
9. 85 35
9. 86 45
9. 87 29
9. 88 21
9. 89 49
9. 90 22
9. 91 21
9. 92 47
9. 93 21
9. 94 25
9. 95 47
9. 96 27
9. 97 14
9. 98 48
9. 99 21
/;
parameter a(i,j)/
0. 0 25
0. 1 25
0. 2 6
0. 3 7
0. 4 15
0. 5 18
0. 6 16
0. 7 5
0. 8 14
0. 9 20
0. 10 12
0. 11 7
0. 12 25
0. 13 14
0. 14 9
0. 15 25
0. 16 10
0. 17 14
0. 18 7
0. 19 13
0. 20 17
0. 21 14
0. 22 17
0. 23 11
0. 24 8
0. 25 7
0. 26 13
0. 27 15
0. 28 17
0. 29 25
0. 30 24
0. 31 23
0. 32 18
0. 33 23
0. 34 18
0. 35 9
0. 36 9
0. 37 21
0. 38 17
0. 39 16
0. 40 20
0. 41 9
0. 42 14
0. 43 12
0. 44 5
0. 45 12
0. 46 7
0. 47 14
0. 48 11
0. 49 12
0. 50 22
0. 51 17
0. 52 23
0. 53 22
0. 54 14
0. 55 5
0. 56 20
0. 57 22
0. 58 21
0. 59 5
0. 60 11
0. 61 23
0. 62 25
0. 63 7
0. 64 19
0. 65 23
0. 66 11
0. 67 17
0. 68 8
0. 69 20
0. 70 12
0. 71 24
0. 72 18
0. 73 18
0. 74 15
0. 75 13
0. 76 16
0. 77 19
0. 78 9
0. 79 19
0. 80 16
0. 81 9
0. 82 17
0. 83 6
0. 84 12
0. 85 19
0. 86 6
0. 87 12
0. 88 25
0. 89 24
0. 90 19
0. 91 19
0. 92 25
0. 93 22
0. 94 13
0. 95 10
0. 96 16
0. 97 20
0. 98 13
0. 99 21
1. 0 16
1. 1 19
1. 2 15
1. 3 9
1. 4 23
1. 5 16
1. 6 20
1. 7 11
1. 8 15
1. 9 10
1. 10 11
1. 11 7
1. 12 18
1. 13 10
1. 14 5
1. 15 6
1. 16 11
1. 17 12
1. 18 25
1. 19 24
1. 20 12
1. 21 22
1. 22 23
1. 23 20
1. 24 25
1. 25 13
1. 26 12
1. 27 19
1. 28 10
1. 29 25
1. 30 20
1. 31 22
1. 32 19
1. 33 5
1. 34 16
1. 35 14
1. 36 20
1. 37 10
1. 38 15
1. 39 15
1. 40 20
1. 41 9
1. 42 25
1. 43 9
1. 44 24
1. 45 11
1. 46 6
1. 47 13
1. 48 5
1. 49 13
1. 50 16
1. 51 9
1. 52 24
1. 53 18
1. 54 14
1. 55 24
1. 56 21
1. 57 8
1. 58 23
1. 59 21
1. 60 12
1. 61 22
1. 62 11
1. 63 10
1. 64 24
1. 65 15
1. 66 22
1. 67 19
1. 68 5
1. 69 21
1. 70 17
1. 71 6
1. 72 12
1. 73 23
1. 74 18
1. 75 10
1. 76 9
1. 77 25
1. 78 24
1. 79 9
1. 80 25
1. 81 16
1. 82 8
1. 83 19
1. 84 13
1. 85 11
1. 86 25
1. 87 16
1. 88 5
1. 89 8
1. 90 22
1. 91 5
1. 92 6
1. 93 8
1. 94 18
1. 95 5
1. 96 21
1. 97 23
1. 98 17
1. 99 24
2. 0 10
2. 1 22
2. 2 10
2. 3 13
2. 4 14
2. 5 22
2. 6 16
2. 7 20
2. 8 6
2. 9 14
2. 10 9
2. 11 11
2. 12 18
2. 13 21
2. 14 23
2. 15 24
2. 16 25
2. 17 14
2. 18 9
2. 19 9
2. 20 12
2. 21 16
2. 22 22
2. 23 18
2. 24 8
2. 25 18
2. 26 15
2. 27 16
2. 28 21
2. 29 11
2. 30 21
2. 31 7
2. 32 14
2. 33 23
2. 34 24
2. 35 15
2. 36 9
2. 37 20
2. 38 23
2. 39 24
2. 40 16
2. 41 22
2. 42 24
2. 43 21
2. 44 19
2. 45 10
2. 46 18
2. 47 12
2. 48 16
2. 49 10
2. 50 11
2. 51 7
2. 52 15
2. 53 17
2. 54 16
2. 55 5
2. 56 5
2. 57 18
2. 58 25
2. 59 20
2. 60 18
2. 61 5
2. 62 13
2. 63 8
2. 64 11
2. 65 6
2. 66 13
2. 67 20
2. 68 5
2. 69 19
2. 70 18
2. 71 8
2. 72 11
2. 73 22
2. 74 12
2. 75 11
2. 76 22
2. 77 13
2. 78 11
2. 79 11
2. 80 16
2. 81 23
2. 82 22
2. 83 23
2. 84 12
2. 85 25
2. 86 11
2. 87 13
2. 88 17
2. 89 11
2. 90 16
2. 91 24
2. 92 6
2. 93 17
2. 94 6
2. 95 25
2. 96 5
2. 97 12
2. 98 24
2. 99 24
3. 0 10
3. 1 21
3. 2 16
3. 3 18
3. 4 18
3. 5 23
3. 6 7
3. 7 5
3. 8 23
3. 9 23
3. 10 14
3. 11 10
3. 12 25
3. 13 5
3. 14 16
3. 15 18
3. 16 23
3. 17 15
3. 18 12
3. 19 7
3. 20 13
3. 21 11
3. 22 5
3. 23 5
3. 24 25
3. 25 20
3. 26 14
3. 27 14
3. 28 13
3. 29 11
3. 30 25
3. 31 14
3. 32 13
3. 33 16
3. 34 11
3. 35 18
3. 36 12
3. 37 7
3. 38 8
3. 39 13
3. 40 19
3. 41 15
3. 42 18
3. 43 16
3. 44 15
3. 45 8
3. 46 19
3. 47 24
3. 48 8
3. 49 8
3. 50 20
3. 51 10
3. 52 19
3. 53 11
3. 54 16
3. 55 11
3. 56 10
3. 57 13
3. 58 23
3. 59 13
3. 60 24
3. 61 9
3. 62 14
3. 63 6
3. 64 7
3. 65 15
3. 66 13
3. 67 12
3. 68 24
3. 69 14
3. 70 22
3. 71 17
3. 72 10
3. 73 11
3. 74 9
3. 75 14
3. 76 12
3. 77 14
3. 78 21
3. 79 21
3. 80 10
3. 81 9
3. 82 14
3. 83 8
3. 84 7
3. 85 14
3. 86 18
3. 87 17
3. 88 25
3. 89 21
3. 90 18
3. 91 19
3. 92 18
3. 93 8
3. 94 15
3. 95 7
3. 96 5
3. 97 16
3. 98 9
3. 99 25
4. 0 13
4. 1 15
4. 2 23
4. 3 6
4. 4 20
4. 5 19
4. 6 11
4. 7 11
4. 8 12
4. 9 22
4. 10 20
4. 11 20
4. 12 14
4. 13 8
4. 14 9
4. 15 23
4. 16 7
4. 17 21
4. 18 7
4. 19 6
4. 20 11
4. 21 10
4. 22 23
4. 23 25
4. 24 6
4. 25 25
4. 26 19
4. 27 10
4. 28 23
4. 29 22
4. 30 23
4. 31 17
4. 32 14
4. 33 16
4. 34 8
4. 35 21
4. 36 10
4. 37 5
4. 38 25
4. 39 12
4. 40 23
4. 41 24
4. 42 21
4. 43 20
4. 44 6
4. 45 17
4. 46 18
4. 47 16
4. 48 17
4. 49 23
4. 50 9
4. 51 14
4. 52 13
4. 53 15
4. 54 15
4. 55 7
4. 56 15
4. 57 5
4. 58 25
4. 59 21
4. 60 19
4. 61 16
4. 62 14
4. 63 13
4. 64 10
4. 65 18
4. 66 8
4. 67 10
4. 68 7
4. 69 7
4. 70 5
4. 71 22
4. 72 25
4. 73 6
4. 74 13
4. 75 10
4. 76 17
4. 77 15
4. 78 9
4. 79 11
4. 80 5
4. 81 9
4. 82 12
4. 83 5
4. 84 18
4. 85 9
4. 86 10
4. 87 21
4. 88 20
4. 89 17
4. 90 16
4. 91 11
4. 92 11
4. 93 9
4. 94 23
4. 95 14
4. 96 18
4. 97 16
4. 98 16
4. 99 12
5. 0 19
5. 1 23
5. 2 10
5. 3 24
5. 4 9
5. 5 12
5. 6 17
5. 7 8
5. 8 13
5. 9 25
5. 10 8
5. 11 8
5. 12 16
5. 13 23
5. 14 15
5. 15 11
5. 16 14
5. 17 17
5. 18 23
5. 19 18
5. 20 7
5. 21 16
5. 22 25
5. 23 5
5. 24 22
5. 25 18
5. 26 20
5. 27 20
5. 28 7
5. 29 20
5. 30 12
5. 31 14
5. 32 13
5. 33 14
5. 34 8
5. 35 21
5. 36 21
5. 37 15
5. 38 17
5. 39 23
5. 40 10
5. 41 12
5. 42 19
5. 43 9
5. 44 25
5. 45 20
5. 46 23
5. 47 15
5. 48 11
5. 49 22
5. 50 20
5. 51 12
5. 52 19
5. 53 17
5. 54 9
5. 55 15
5. 56 14
5. 57 19
5. 58 20
5. 59 12
5. 60 17
5. 61 14
5. 62 24
5. 63 14
5. 64 22
5. 65 10
5. 66 8
5. 67 16
5. 68 16
5. 69 6
5. 70 25
5. 71 9
5. 72 21
5. 73 9
5. 74 20
5. 75 14
5. 76 15
5. 77 11
5. 78 25
5. 79 9
5. 80 21
5. 81 13
5. 82 10
5. 83 16
5. 84 25
5. 85 5
5. 86 16
5. 87 22
5. 88 13
5. 89 16
5. 90 8
5. 91 9
5. 92 19
5. 93 16
5. 94 6
5. 95 18
5. 96 18
5. 97 23
5. 98 15
5. 99 12
6. 0 21
6. 1 9
6. 2 19
6. 3 15
6. 4 21
6. 5 11
6. 6 8
6. 7 21
6. 8 6
6. 9 23
6. 10 20
6. 11 14
6. 12 18
6. 13 5
6. 14 15
6. 15 21
6. 16 9
6. 17 24
6. 18 16
6. 19 17
6. 20 5
6. 21 18
6. 22 11
6. 23 12
6. 24 19
6. 25 18
6. 26 22
6. 27 23
6. 28 16
6. 29 6
6. 30 10
6. 31 10
6. 32 15
6. 33 24
6. 34 5
6. 35 16
6. 36 8
6. 37 17
6. 38 19
6. 39 9
6. 40 9
6. 41 14
6. 42 12
6. 43 21
6. 44 18
6. 45 19
6. 46 17
6. 47 19
6. 48 8
6. 49 8
6. 50 9
6. 51 21
6. 52 20
6. 53 17
6. 54 11
6. 55 18
6. 56 11
6. 57 7
6. 58 18
6. 59 12
6. 60 13
6. 61 25
6. 62 13
6. 63 11
6. 64 11
6. 65 22
6. 66 18
6. 67 17
6. 68 24
6. 69 13
6. 70 20
6. 71 18
6. 72 25
6. 73 19
6. 74 16
6. 75 8
6. 76 19
6. 77 14
6. 78 10
6. 79 19
6. 80 8
6. 81 8
6. 82 21
6. 83 24
6. 84 7
6. 85 7
6. 86 6
6. 87 25
6. 88 25
6. 89 6
6. 90 9
6. 91 22
6. 92 9
6. 93 21
6. 94 18
6. 95 15
6. 96 12
6. 97 12
6. 98 14
6. 99 12
7. 0 7
7. 1 5
7. 2 19
7. 3 23
7. 4 7
7. 5 6
7. 6 7
7. 7 7
7. 8 21
7. 9 19
7. 10 11
7. 11 12
7. 12 9
7. 13 10
7. 14 25
7. 15 25
7. 16 20
7. 17 12
7. 18 13
7. 19 9
7. 20 18
7. 21 10
7. 22 19
7. 23 16
7. 24 23
7. 25 25
7. 26 18
7. 27 21
7. 28 12
7. 29 15
7. 30 22
7. 31 6
7. 32 25
7. 33 10
7. 34 21
7. 35 23
7. 36 22
7. 37 20
7. 38 13
7. 39 15
7. 40 24
7. 41 6
7. 42 9
7. 43 6
7. 44 23
7. 45 11
7. 46 20
7. 47 11
7. 48 13
7. 49 16
7. 50 22
7. 51 8
7. 52 24
7. 53 9
7. 54 15
7. 55 6
7. 56 17
7. 57 9
7. 58 22
7. 59 8
7. 60 19
7. 61 8
7. 62 12
7. 63 12
7. 64 19
7. 65 22
7. 66 6
7. 67 12
7. 68 5
7. 69 16
7. 70 5
7. 71 21
7. 72 11
7. 73 10
7. 74 12
7. 75 12
7. 76 9
7. 77 5
7. 78 14
7. 79 22
7. 80 22
7. 81 8
7. 82 25
7. 83 19
7. 84 25
7. 85 7
7. 86 14
7. 87 18
7. 88 16
7. 89 14
7. 90 17
7. 91 15
7. 92 12
7. 93 22
7. 94 8
7. 95 11
7. 96 18
7. 97 24
7. 98 13
7. 99 8
8. 0 8
8. 1 7
8. 2 25
8. 3 23
8. 4 9
8. 5 13
8. 6 25
8. 7 17
8. 8 6
8. 9 21
8. 10 19
8. 11 25
8. 12 25
8. 13 23
8. 14 5
8. 15 15
8. 16 16
8. 17 24
8. 18 20
8. 19 22
8. 20 6
8. 21 22
8. 22 25
8. 23 20
8. 24 21
8. 25 21
8. 26 15
8. 27 17
8. 28 11
8. 29 22
8. 30 16
8. 31 5
8. 32 11
8. 33 19
8. 34 15
8. 35 5
8. 36 5
8. 37 18
8. 38 8
8. 39 7
8. 40 19
8. 41 19
8. 42 17
8. 43 15
8. 44 23
8. 45 19
8. 46 9
8. 47 13
8. 48 5
8. 49 11
8. 50 20
8. 51 19
8. 52 16
8. 53 18
8. 54 25
8. 55 19
8. 56 8
8. 57 25
8. 58 6
8. 59 10
8. 60 10
8. 61 6
8. 62 6
8. 63 18
8. 64 7
8. 65 12
8. 66 10
8. 67 6
8. 68 7
8. 69 15
8. 70 22
8. 71 10
8. 72 6
8. 73 18
8. 74 14
8. 75 20
8. 76 17
8. 77 18
8. 78 15
8. 79 5
8. 80 11
8. 81 19
8. 82 12
8. 83 22
8. 84 14
8. 85 15
8. 86 15
8. 87 8
8. 88 9
8. 89 6
8. 90 24
8. 91 23
8. 92 6
8. 93 13
8. 94 13
8. 95 20
8. 96 23
8. 97 21
8. 98 11
8. 99 11
9. 0 6
9. 1 17
9. 2 19
9. 3 12
9. 4 19
9. 5 6
9. 6 25
9. 7 15
9. 8 11
9. 9 7
9. 10 20
9. 11 6
9. 12 5
9. 13 7
9. 14 19
9. 15 8
9. 16 14
9. 17 8
9. 18 9
9. 19 5
9. 20 10
9. 21 15
9. 22 14
9. 23 12
9. 24 16
9. 25 21
9. 26 21
9. 27 25
9. 28 12
9. 29 15
9. 30 24
9. 31 14
9. 32 15
9. 33 23
9. 34 13
9. 35 18
9. 36 19
9. 37 11
9. 38 10
9. 39 25
9. 40 11
9. 41 19
9. 42 17
9. 43 8
9. 44 9
9. 45 14
9. 46 12
9. 47 10
9. 48 7
9. 49 18
9. 50 17
9. 51 24
9. 52 9
9. 53 13
9. 54 13
9. 55 10
9. 56 15
9. 57 12
9. 58 12
9. 59 24
9. 60 6
9. 61 18
9. 62 22
9. 63 21
9. 64 9
9. 65 14
9. 66 13
9. 67 14
9. 68 21
9. 69 12
9. 70 18
9. 71 22
9. 72 25
9. 73 9
9. 74 18
9. 75 24
9. 76 20
9. 77 9
9. 78 6
9. 79 5
9. 80 11
9. 81 8
9. 82 6
9. 83 19
9. 84 16
9. 85 17
9. 86 21
9. 87 15
