iteration,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
10,-93.92,-99.92,-70.67,-115.69,-112.84,-73.16,-135.57,-113.57,-151.04,-81.06,-115.69,-91.21,-112.98,-118.82,-150.89,-144.41,-132.39,-74.72,-146.04,-125.39,-106.5,-137.65,-90.29,-93.42,-130.89,-145.04,-194.28,-138.45,-96.45,-140.85,-94.05,-81.42,-133.48,-110.22,-96.55,-162.42,-135.01,-145.04,-141.45,-149.23,-154.84,-92.15,-95.47,-163.04,-69.77,-141.27,-146.04,-72.2,-122.89,-110.86,-181.95,-93.98,-148.04,-66.2,-97.43,-110.51,-123.68,-141.85,-101.1,-125.69,-94.05,-149.04,-102.31,-156.04,-91.62,-111.37,-137.87,-58.29,-71.77,-131.37,-108.36,-130.45,-102.87,-134.74,-113.73,-74.2,-64.49,-122.98,-77.84,-107.5,-91.62,-102.74,-62.34,-121.27,-124.39,-70.28,-97.88,-96.86,-142.04,-131.89,-143.04,-73.15,-113.17,-97.86,-147.04,-116.69,-142.17,-131.85,-137.27,-175.38
11,-93.92,-99.92,-97.08,-115.69,-86.42,-99.57,-135.57,-87.15,-151.04,-107.48,-89.27,-91.21,-86.56,-92.4,-124.47,-117.99,-132.39,-74.72,-146.04,-125.39,-106.5,-137.65,-63.87,-93.42,-130.89,-118.62,-167.86,-112.03,-96.45,-140.85,-67.64,-81.42,-133.48,-110.22,-96.55,-162.42,-108.59,-145.04,-141.45,-149.23,-181.25,-92.15,-121.89,-163.04,-96.19,-141.27,-146.04,-72.2,-122.89,-110.86,-155.53,-67.56,-148.04,-66.2,-97.43,-84.09,-123.68,-141.85,-74.68,-99.27,-67.64,-122.62,-102.31,-156.04,-91.62,-111.37,-137.87,-31.87,-98.19,-131.37,-81.95,-156.87,-102.87,-134.74,-113.73,-47.78,-64.49,-122.98,-77.84,-107.5,-91.62,-102.74,-62.34,-121.27,-124.39,-96.69,-71.46,-96.86,-142.04,-131.89,-143.04,-99.57,-86.75,-97.86,-147.04,-116.69,-142.17,-131.85,-137.27,-148.96
12,-93.92,-86.48,-70.22,-115.69,-99.86,-86.14,-122.14,-87.15,-151.04,-80.61,-89.27,-77.78,-86.56,-105.84,-137.91,-131.43,-132.39,-74.72,-146.04,-111.96,-106.5,-137.65,-77.31,-93.42,-130.89,-118.62,-181.29,-112.03,-96.45,-140.85,-81.07,-81.42,-120.05,-110.22,-96.55,-162.42,-122.03,-145.04,-128.01,-149.23,-154.38,-92.15,-81.58,-149.61,-82.75,-141.27,-146.04,-72.2,-122.89,-110.86,-168.97,-80.99,-148.04,-66.2,-97.43,-84.09,-123.68,-141.85,-88.11,-99.27,-81.07,-122.62,-88.87,-156.04,-91.62,-111.37,-137.87,-45.31,-84.75,-131.37,-95.38,-130.0,-102.87,-121.3,-100.3,-61.22,-64.49,-122.98,-77.84,-107.5,-91.62,-102.74,-62.34,-107.84,-110.96,-69.82,-84.89,-96.86,-142.04,-131.89,-143.04,-72.7,-100.18,-97.86,-133.61,-103.25,-142.17,-118.41,-137.27,-162.4
13,-93.92,-86.48,-102.18,-83.72,-67.89,-86.14,-122.14,-87.15,-151.04,-112.58,-89.27,-77.78,-86.56,-73.87,-105.94,-99.46,-132.39,-74.72,-146.04,-111.96,-106.5,-105.69,-77.31,-93.42,-130.89,-118.62,-149.33,-112.03,-96.45,-108.88,-81.07,-81.42,-120.05,-110.22,-64.58,-162.42,-122.03,-145.04,-128.01,-149.23,-122.42,-60.19,-113.55,-149.61,-50.79,-141.27,-146.04,-72.2,-122.89,-110.86,-137.0,-80.99,-116.07,-66.2,-97.43,-84.09,-123.68,-141.85,-120.08,-99.27,-113.04,-122.62,-88.87,-156.04,-91.62,-111.37,-137.87,-77.27,-52.79,-131.37,-63.41,-98.03,-70.91,-121.3,-100.3,-93.18,-64.49,-122.98,-77.84,-75.53,-91.62,-102.74,-62.34,-107.84,-110.96,-69.82,-84.89,-96.86,-142.04,-131.89,-111.07,-104.67,-100.18,-97.86,-133.61,-103.25,-142.17,-118.41,-105.31,-162.4
14,-81.39,-86.48,-77.13,-96.25,-80.42,-86.14,-109.61,-87.15,-151.04,-87.52,-89.27,-77.78,-86.56,-86.4,-118.47,-111.99,-119.86,-62.19,-146.04,-111.96,-93.97,-118.21,-77.31,-93.42,-118.36,-118.62,-161.86,-112.03,-96.45,-108.88,-68.54,-81.42,-120.05,-110.22,-77.11,-162.42,-134.55,-145.04,-128.01,-149.23,-134.95,-72.72,-88.5,-149.61,-63.31,-128.74,-133.51,-59.67,-110.36,-110.86,-149.53,-68.47,-116.07,-66.2,-84.9,-84.09,-111.15,-129.32,-107.55,-99.27,-87.98,-122.62,-88.87,-156.04,-91.62,-111.37,-125.35,-52.22,-65.31,-131.37,-75.94,-110.56,-83.43,-121.3,-100.3,-68.13,-64.49,-110.45,-77.84,-88.06,-91.62,-102.74,-62.34,-107.84,-110.96,-69.82,-84.89,-96.86,-129.51,-119.36,-111.07,-67.09,-100.18,-85.33,-133.61,-103.25,-142.17,-118.41,-117.83,-149.87
15,-81.39,-86.48,-61.07,-96.25,-96.47,-70.08,-125.67,-87.15,-118.92,-71.46,-89.27,-77.78,-86.56,-102.45,-134.53,-128.05,-119.86,-78.25,-146.04,-95.9,-93.97,-118.21,-61.25,-93.42,-118.36,-118.62,-161.86,-112.03,-64.33,-108.88,-84.6,-81.42,-120.05,-110.22,-77.11,-146.36,-118.5,-128.98,-128.01,-133.17,-151.0,-72.72,-104.55,-133.55,-63.31,-128.74,-133.51,-59.67,-110.36,-110.86,-133.47,-84.52,-116.07,-66.2,-84.9,-84.09,-111.15,-129.32,-91.49,-99.27,-71.93,-122.62,-88.87,-139.98,-91.62,-111.37,-109.29,-52.22,-81.37,-115.32,-92.0,-126.62,-99.49,-121.3,-100.3,-52.07,-64.49,-110.45,-77.84,-104.12,-91.62,-102.74,-62.34,-91.78,-110.96,-69.82,-84.89,-96.86,-129.51,-119.36,-111.07,-83.14,-100.18,-85.33,-117.55,-103.25,-94.0,-118.41,-117.83,-149.87
16,-81.39,-86.48,-79.22,-96.25,-78.32,-70.08,-107.52,-87.15,-118.92,-89.62,-89.27,-77.78,-86.56,-66.15,-116.38,-109.9,-119.86,-41.95,-146.04,-95.9,-93.97,-118.21,-79.4,-75.27,-118.36,-118.62,-161.86,-112.03,-64.33,-108.88,-66.45,-81.42,-101.9,-110.22,-77.11,-146.36,-118.5,-128.98,-128.01,-133.17,-132.85,-72.72,-68.25,-133.55,-63.31,-128.74,-133.51,-59.67,-110.36,-110.86,-151.62,-66.37,-116.07,-66.2,-84.9,-84.09,-111.15,-129.32,-91.49,-99.27,-90.08,-122.62,-88.87,-139.98,-91.62,-111.37,-127.44,-52.22,-63.22,-115.32,-73.85,-108.46,-63.19,-103.15,-100.3,-70.22,-64.49,-110.45,-77.84,-85.96,-91.62,-102.74,-62.34,-91.78,-92.8,-69.82,-66.74,-78.7,-129.51,-119.36,-111.07,-64.99,-100.18,-85.33,-117.55,-85.1,-112.15,-100.26,-135.99,-168.02
17,-81.39,-86.48,-60.24,-77.27,-97.3,-70.08,-126.49,-87.15,-118.92,-70.64,-89.27,-77.78,-86.56,-85.13,-135.35,-90.92,-119.86,-60.92,-146.04,-95.9,-93.97,-118.21,-60.42,-75.27,-99.38,-99.65,-161.86,-112.03,-64.33,-108.88,-85.43,-81.42,-101.9,-91.24,-77.11,-146.36,-99.52,-128.98,-109.03,-133.17,-132.85,-72.72,-87.23,-133.55,-63.31,-109.77,-133.51,-59.67,-110.36,-91.88,-132.65,-85.35,-116.07,-66.2,-84.9,-84.09,-111.15,-129.32,-91.49,-99.27,-71.1,-103.65,-88.87,-139.98,-91.62,-92.4,-108.46,-52.22,-63.22,-115.32,-92.82,-108.46,-82.16,-122.13,-100.3,-51.25,-64.49,-110.45,-77.84,-104.94,-72.64,-102.74,-62.34,-91.78,-92.8,-69.82,-85.72,-78.7,-129.51,-119.36,-111.07,-83.97,-100.18,-85.33,-117.55,-85.1,-131.13,-100.26,-117.01,-111.09
18,-81.39,-65.07,-81.65,-98.68,-75.89,-70.08,-105.08,-87.15,-118.92,-92.05,-89.27,-77.78,-86.56,-85.13,-113.94,-112.33,-98.45,-60.92,-146.04,-95.9,-93.97,-96.8,-81.83,-75.27,-120.79,-99.65,-140.45,-90.62,-64.33,-108.88,-64.02,-81.42,-101.9,-91.24,-77.11,-146.36,-120.93,-128.98,-130.44,-133.17,-111.44,-72.72,-87.23,-133.55,-63.31,-109.77,-133.51,-59.67,-110.36,-91.88,-132.65,-63.94,-116.07,-66.2,-84.9,-84.09,-111.15,-107.91,-70.08,-99.27,-92.51,-103.65,-88.87,-139.98,-91.62,-92.4,-108.46,-30.81,-63.22,-115.32,-71.41,-87.05,-82.16,-100.72,-100.3,-72.66,-43.08,-110.45,-77.84,-83.53,-72.64,-102.74,-62.34,-91.78,-92.8,-69.82,-64.31,-78.7,-108.1,-97.95,-111.07,-41.15,-100.18,-63.92,-117.55,-85.1,-109.72,-100.26,-117.01,-132.5
19,-66.33,-80.13,-51.54,-83.63,-90.95,-70.08,-105.08,-87.15,-118.92,-61.94,-89.27,-62.72,-86.56,-85.13,-113.94,-97.27,-98.45,-60.92,-146.04,-95.9,-93.97,-96.8,-66.78,-75.27,-105.74,-99.65,-140.45,-90.62,-64.33,-108.88,-79.07,-66.36,-101.9,-91.24,-77.11,-131.31,-105.87,-113.93,-115.39,-118.11,-126.5,-72.72,-87.23,-133.55,-48.26,-109.77,-133.51,-59.67,-110.36,-91.88,-117.59,-79.0,-116.07,-66.2,-69.84,-84.09,-96.1,-107.91,-85.14,-99.27,-62.4,-103.65,-73.82,-139.98,-76.56,-92.4,-108.46,-45.87,-63.22,-115.32,-86.47,-102.11,-82.16,-115.78,-100.3,-57.6,-58.13,-95.39,-77.84,-98.59,-72.64,-87.68,-47.29,-91.78,-92.8,-54.77,-79.37,-78.7,-108.1,-97.95,-111.07,-56.2,-85.13,-78.98,-117.55,-85.1,-109.72,-100.26,-101.95,-147.56
20,-86.77,-80.13,-71.98,-83.63,-70.51,-70.08,-84.65,-87.15,-118.92,-82.37,-89.27,-62.72,-86.56,-85.13,-113.94,-117.71,-98.45,-60.92,-146.04,-95.9,-73.53,-96.8,-46.34,-75.27,-105.74,-99.65,-140.45,-90.62,-64.33,-108.88,-58.64,-66.36,-101.9,-91.24,-77.11,-131.31,-105.87,-113.93,-94.95,-118.11,-106.06,-72.72,-87.23,-113.11,-68.69,-109.77,-113.08,-59.67,-89.93,-91.88,-138.03,-79.0,-116.07,-66.2,-69.84,-84.09,-96.1,-107.91,-85.14,-99.27,-82.83,-103.65,-73.82,-99.11,-76.56,-92.4,-108.46,-45.87,-63.22,-94.88,-66.03,-122.55,-82.16,-95.34,-59.43,-57.6,-58.13,-95.39,-77.84,-78.15,-72.64,-87.68,-47.29,-91.78,-92.8,-75.2,-58.93,-78.7,-108.1,-97.95,-111.07,-76.64,-85.13,-78.98,-97.11,-85.1,-109.72,-100.26,-122.39,-106.68
21,-70.87,-64.23,-56.08,-83.63,-86.41,-70.08,-100.55,-71.25,-118.92,-82.37,-89.27,-62.72,-86.56,-53.33,-98.05,-101.81,-98.45,-60.92,-146.04,-95.9,-73.53,-96.8,-62.24,-75.27,-89.84,-99.65,-140.45,-90.62,-64.33,-108.88,-74.54,-66.36,-101.9,-91.24,-77.11,-131.31,-105.87,-113.93,-110.85,-118.11,-121.96,-56.82,-87.23,-113.11,-52.79,-93.87,-113.08,-59.67,-89.93,-91.88,-122.13,-63.1,-100.18,-50.3,-69.84,-84.09,-96.1,-107.91,-69.24,-83.37,-66.94,-103.65,-73.82,-115.01,-76.56,-92.4,-108.46,-45.87,-47.32,-94.88,-81.93,-90.75,-66.27,-95.34,-75.33,-57.6,-58.13,-95.39,-77.84,-94.05,-72.64,-87.68,-47.29,-75.88,-92.8,-43.41,-74.83,-78.7,-108.1,-97.95,-111.07,-44.84,-85.13,-78.98,-97.11,-85.1,-109.72,-100.26,-106.49,-122.58
22,-52.58,-82.52,-74.36,-65.34,-68.12,-51.8,-82.26,-71.25,-118.92,-64.09,-70.99,-62.72,-86.56,-71.62,-116.33,-101.81,-98.45,-60.92,-109.47,-77.61,-73.53,-96.8,-43.95,-56.98,-108.13,-81.36,-140.45,-90.62,-64.33,-108.88,-56.25,-66.36,-83.61,-91.24,-77.11,-131.31,-87.59,-113.93,-92.56,-99.83,-121.96,-75.1,-87.23,-113.11,-71.08,-93.87,-113.08,-59.67,-89.93,-91.88,-103.84,-81.38,-100.18,-50.3,-69.84,-84.09,-96.1,-107.91,-69.24,-83.37,-85.22,-103.65,-73.82,-115.01,-76.56,-92.4,-90.18,-45.87,-65.61,-94.88,-63.65,-109.04,-84.55,-95.34,-75.33,-57.6,-58.13,-95.39,-59.55,-75.76,-72.64,-87.68,-47.29,-75.88,-92.8,-61.69,-74.83,-78.7,-108.1,-97.95,-111.07,-63.13,-85.13,-78.98,-97.11,-66.82,-109.72,-100.26,-88.2,-140.87
23,-64.04,-71.06,-62.91,-76.8,-79.58,-63.25,-93.72,-71.25,-107.47,-75.55,-70.99,-62.72,-86.56,-83.08,-93.41,-90.35,-98.45,-60.92,-109.47,-89.07,-73.53,-96.8,-55.41,-56.98,-96.67,-92.82,-140.45,-90.62,-64.33,-108.88,-67.71,-66.36,-95.07,-91.24,-77.11,-119.85,-99.05,-102.47,-104.02,-99.83,-110.5,-63.64,-75.77,-113.11,-59.62,-93.87,-113.08,-59.67,-89.93,-91.88,-115.3,-69.92,-100.18,-50.3,-69.84,-84.09,-96.1,-107.91,-69.24,-83.37,-62.3,-103.65,-73.82,-115.01,-76.56,-80.94,-101.64,-45.87,-54.15,-94.88,-75.11,-97.58,-61.63,-95.34,-75.33,-46.14,-46.67,-95.39,-59.55,-87.22,-72.64,-87.68,-47.29,-75.88,-92.8,-61.69,-63.37,-78.7,-108.1,-97.95,-99.62,-63.13,-85.13,-78.98,-97.11,-78.27,-109.72,-88.8,-99.66,-106.49
24,-82.44,-71.06,-44.51,-58.41,-61.19,-63.25,-93.72,-71.25,-107.47,-57.15,-70.99,-62.72,-86.56,-46.29,-111.81,-108.75,-98.45,-42.53,-109.47,-70.68,-73.53,-96.8,-73.81,-56.98,-78.27,-74.42,-140.45,-90.62,-64.33,-108.88,-49.31,-66.36,-95.07,-91.24,-77.11,-119.85,-99.05,-102.47,-85.63,-99.83,-128.9,-63.64,-75.77,-113.11,-59.62,-93.87,-113.08,-59.67,-89.93,-91.88,-96.91,-69.92,-100.18,-50.3,-69.84,-84.09,-96.1,-107.91,-69.24,-83.37,-80.7,-85.25,-73.82,-115.01,-76.56,-80.94,-101.64,-27.47,-72.54,-94.88,-56.71,-79.18,-80.03,-95.34,-75.33,-64.54,-65.07,-95.39,-59.55,-68.83,-72.64,-87.68,-47.29,-75.88,-74.41,-61.69,-81.76,-60.31,-89.71,-97.95,-99.62,-44.74,-85.13,-60.58,-97.11,-78.27,-109.72,-88.8,-81.27,-124.89
25,-72.86,-61.48,-54.09,-67.98,-70.76,-63.25,-84.14,-71.25,-107.47,-66.73,-70.99,-62.72,-76.98,-55.86,-92.66,-99.17,-98.45,-52.1,-109.47,-80.25,-73.53,-96.8,-64.23,-56.98,-87.85,-84.0,-121.29,-90.62,-64.33,-108.88,-58.89,-66.36,-95.07,-91.24,-67.53,-119.85,-89.47,-102.47,-95.2,-99.83,-109.75,-63.64,-75.77,-113.11,-50.05,-93.87,-113.08,-59.67,-89.93,-91.88,-106.48,-69.92,-100.18,-50.3,-69.84,-84.09,-96.1,-107.91,-78.82,-83.37,-61.55,-85.25,-73.82,-115.01,-76.56,-80.94,-92.06,-37.05,-62.97,-94.88,-66.29,-88.76,-60.88,-104.91,-75.33,-54.96,-36.34,-85.82,-59.55,-78.4,-72.64,-87.68,-47.29,-75.88,-74.41,-52.12,-72.19,-60.31,-89.71,-97.95,-99.62,-54.31,-85.13,-70.16,-97.11,-78.27,-90.57,-88.8,-90.84,-105.73
26,-56.82,-77.53,-54.09,-84.03,-70.76,-47.21,-84.14,-71.25,-107.47,-50.68,-70.99,-62.72,-76.98,-71.91,-92.66,-83.12,-98.45,-68.15,-109.47,-80.25,-73.53,-80.76,-48.18,-56.98,-103.89,-84.0,-121.29,-90.62,-64.33,-92.83,-58.89,-66.36,-79.02,-75.2,-67.53,-119.85,-89.47,-86.42,-111.25,-99.83,-93.7,-47.6,-75.77,-113.11,-66.09,-93.87,-97.03,-43.62,-89.93,-91.88,-106.48,-53.88,-84.13,-50.3,-69.84,-68.04,-80.05,-107.91,-62.77,-83.37,-77.59,-85.25,-73.82,-115.01,-76.56,-80.94,-92.06,-53.09,-46.92,-94.88,-50.24,-88.76,-76.93,-88.87,-75.33,-38.91,-52.39,-85.82,-59.55,-78.4,-72.64,-87.68,-47.29,-75.88,-74.41,-52.12,-56.14,-60.31,-89.71,-81.91,-83.57,-70.36,-85.13,-70.16,-97.11,-62.23,-106.61,-88.8,-106.89,-121.78
