set j job /0*99/;
set i machine /0*19/;
parameter c(i,j)/
9. 43 27
9. 44 22
9. 45 49
9. 46 33
9. 47 33
9. 48 25
9. 49 24
9. 50 15
9. 51 27
9. 52 32
9. 53 22
9. 54 30
9. 55 15
9. 56 29
9. 57 44
9. 58 20
9. 59 11
9. 60 39
9. 61 45
9. 62 14
9. 63 32
9. 64 36
9. 65 30
9. 66 36
9. 67 45
9. 68 48
9. 69 10
9. 70 21
9. 71 28
9. 72 47
9. 73 49
9. 74 41
9. 75 44
9. 76 44
9. 77 11
9. 78 11
9. 79 29
9. 80 50
9. 81 13
9. 82 48
9. 83 32
9. 84 25
9. 85 29
9. 86 23
9. 87 13
9. 88 40
9. 89 13
9. 90 24
9. 91 34
9. 92 13
9. 93 14
9. 94 21
9. 95 23
9. 96 12
9. 97 36
9. 98 31
9. 99 36
10. 0 36
10. 1 11
10. 2 39
10. 3 25
10. 4 21
10. 5 43
10. 6 48
10. 7 34
10. 8 49
10. 9 31
10. 10 17
10. 11 12
10. 12 38
10. 13 44
10. 14 21
10. 15 23
10. 16 25
10. 17 41
10. 18 16
10. 19 14
10. 20 40
10. 21 44
10. 22 46
10. 23 34
10. 24 31
10. 25 28
10. 26 47
10. 27 31
10. 28 22
10. 29 21
10. 30 38
10. 31 36
10. 32 23
10. 33 25
10. 34 27
10. 35 28
10. 36 33
10. 37 35
10. 38 27
10. 39 37
10. 40 34
10. 41 38
10. 42 47
10. 43 24
10. 44 18
10. 45 25
10. 46 23
10. 47 24
10. 48 41
10. 49 18
10. 50 36
10. 51 40
10. 52 45
10. 53 29
10. 54 13
10. 55 11
10. 56 20
10. 57 31
10. 58 15
10. 59 46
10. 60 13
10. 61 19
10. 62 18
10. 63 47
10. 64 48
10. 65 49
10. 66 38
10. 67 28
10. 68 38
10. 69 23
10. 70 47
10. 71 10
10. 72 17
10. 73 32
10. 74 30
10. 75 48
10. 76 22
10. 77 33
10. 78 14
10. 79 18
10. 80 22
10. 81 36
10. 82 38
10. 83 10
10. 84 31
10. 85 35
10. 86 11
10. 87 44
10. 88 12
10. 89 36
10. 90 22
10. 91 39
10. 92 21
10. 93 31
10. 94 10
10. 95 30
10. 96 11
10. 97 28
10. 98 16
10. 99 36
11. 0 34
11. 1 17
11. 2 46
11. 3 32
11. 4 45
11. 5 42
11. 6 30
11. 7 41
11. 8 45
11. 9 34
11. 10 29
11. 11 25
11. 12 23
11. 13 33
11. 14 35
11. 15 25
11. 16 21
11. 17 14
11. 18 37
11. 19 45
11. 20 24
11. 21 47
11. 22 17
11. 23 40
11. 24 42
11. 25 27
11. 26 47
11. 27 27
11. 28 42
11. 29 17
11. 30 42
11. 31 40
11. 32 26
11. 33 34
11. 34 39
11. 35 14
11. 36 23
11. 37 44
11. 38 46
11. 39 23
11. 40 46
11. 41 42
11. 42 13
11. 43 24
11. 44 43
11. 45 18
11. 46 13
11. 47 43
11. 48 40
11. 49 48
11. 50 43
11. 51 50
11. 52 13
11. 53 14
11. 54 48
11. 55 16
11. 56 36
11. 57 26
11. 58 29
11. 59 37
11. 60 50
11. 61 21
11. 62 47
11. 63 49
11. 64 21
11. 65 20
11. 66 35
11. 67 32
11. 68 43
11. 69 45
11. 70 47
11. 71 33
11. 72 27
11. 73 41
11. 74 31
11. 75 36
11. 76 24
11. 77 32
11. 78 12
11. 79 41
11. 80 36
11. 81 27
11. 82 12
11. 83 11
11. 84 45
11. 85 40
11. 86 49
11. 87 35
11. 88 50
11. 89 15
11. 90 17
11. 91 16
11. 92 48
11. 93 33
11. 94 16
11. 95 48
11. 96 29
11. 97 10
11. 98 36
11. 99 39
12. 0 19
12. 1 39
12. 2 18
12. 3 45
12. 4 37
12. 5 22
12. 6 15
12. 7 36
12. 8 11
12. 9 18
12. 10 46
12. 11 15
12. 12 41
12. 13 11
12. 14 45
12. 15 43
12. 16 45
12. 17 11
12. 18 12
12. 19 21
12. 20 50
12. 21 31
12. 22 23
12. 23 44
12. 24 34
12. 25 32
12. 26 32
12. 27 43
12. 28 24
12. 29 48
12. 30 36
12. 31 25
12. 32 11
12. 33 50
12. 34 39
12. 35 14
12. 36 45
12. 37 27
12. 38 17
12. 39 41
12. 40 35
12. 41 35
12. 42 20
12. 43 19
12. 44 13
12. 45 27
12. 46 33
12. 47 14
12. 48 42
12. 49 47
12. 50 26
12. 51 40
12. 52 10
12. 53 40
12. 54 13
12. 55 32
12. 56 31
12. 57 29
12. 58 28
12. 59 18
12. 60 25
12. 61 24
12. 62 26
12. 63 21
12. 64 21
12. 65 50
12. 66 42
12. 67 36
12. 68 24
12. 69 24
12. 70 39
12. 71 24
12. 72 29
12. 73 46
12. 74 16
12. 75 49
12. 76 32
12. 77 33
12. 78 23
12. 79 35
12. 80 13
12. 81 13
12. 82 27
12. 83 14
12. 84 26
12. 85 14
12. 86 28
12. 87 17
12. 88 43
12. 89 24
12. 90 31
12. 91 15
12. 92 14
12. 93 43
12. 94 29
12. 95 15
12. 96 36
12. 97 39
12. 98 11
12. 99 20
13. 0 34
13. 1 34
13. 2 37
13. 3 42
13. 4 29
13. 5 44
13. 6 50
13. 7 33
13. 8 20
13. 9 33
13. 10 15
13. 11 12
13. 12 36
13. 13 47
13. 14 49
13. 15 45
13. 16 38
13. 17 17
13. 18 19
13. 19 32
13. 20 19
13. 21 43
13. 22 43
13. 23 17
13. 24 16
13. 25 10
13. 26 21
13. 27 36
13. 28 24
13. 29 49
13. 30 30
13. 31 20
13. 32 15
13. 33 41
13. 34 41
13. 35 24
13. 36 17
13. 37 10
13. 38 27
13. 39 45
13. 40 26
13. 41 42
13. 42 44
13. 43 14
13. 44 10
13. 45 29
13. 46 19
13. 47 13
13. 48 29
13. 49 40
13. 50 14
13. 51 28
13. 52 13
13. 53 22
13. 54 39
13. 55 23
13. 56 22
13. 57 49
13. 58 13
13. 59 29
13. 60 19
13. 61 15
13. 62 29
13. 63 24
13. 64 35
13. 65 42
13. 66 36
13. 67 23
13. 68 39
13. 69 36
13. 70 31
13. 71 12
13. 72 22
13. 73 43
13. 74 14
13. 75 27
13. 76 24
13. 77 35
13. 78 37
13. 79 18
13. 80 26
13. 81 43
13. 82 36
13. 83 35
13. 84 21
13. 85 48
13. 86 49
13. 87 12
13. 88 24
13. 89 43
13. 90 10
13. 91 19
13. 92 41
13. 93 28
13. 94 37
13. 95 43
13. 96 41
13. 97 42
13. 98 39
13. 99 48
14. 0 40
14. 1 42
14. 2 39
14. 3 45
14. 4 22
14. 5 27
14. 6 30
14. 7 34
14. 8 26
14. 9 46
14. 10 17
14. 11 18
14. 12 20
14. 13 35
14. 14 17
14. 15 42
14. 16 22
14. 17 32
14. 18 33
14. 19 23
14. 20 19
14. 21 50
14. 22 11
14. 23 31
14. 24 49
14. 25 42
14. 26 14
14. 27 21
14. 28 25
14. 29 13
14. 30 23
14. 31 27
14. 32 35
14. 33 13
14. 34 38
14. 35 30
14. 36 46
14. 37 36
14. 38 25
14. 39 18
14. 40 28
14. 41 30
14. 42 49
14. 43 30
14. 44 47
14. 45 34
14. 46 47
14. 47 38
14. 48 21
14. 49 38
14. 50 50
14. 51 31
14. 52 49
14. 53 14
14. 54 46
14. 55 47
14. 56 28
14. 57 41
14. 58 17
14. 59 47
14. 60 26
14. 61 19
14. 62 32
14. 63 49
14. 64 18
14. 65 50
14. 66 33
14. 67 32
14. 68 34
14. 69 37
14. 70 49
14. 71 43
14. 72 28
14. 73 29
14. 74 32
14. 75 49
14. 76 24
14. 77 26
14. 78 48
14. 79 49
14. 80 47
14. 81 38
14. 82 50
14. 83 32
14. 84 36
14. 85 50
14. 86 21
14. 87 48
14. 88 27
14. 89 39
14. 90 33
14. 91 25
14. 92 44
14. 93 49
14. 94 25
14. 95 38
14. 96 50
14. 97 35
14. 98 40
14. 99 17
15. 0 15
15. 1 50
15. 2 22
15. 3 48
15. 4 48
15. 5 30
15. 6 43
15. 7 50
15. 8 35
15. 9 47
15. 10 14
15. 11 19
15. 12 28
15. 13 30
15. 14 35
15. 15 39
15. 16 31
15. 17 39
15. 18 36
15. 19 13
15. 20 39
15. 21 39
15. 22 24
15. 23 39
15. 24 41
15. 25 23
15. 26 36
15. 27 39
15. 28 13
15. 29 45
15. 30 10
15. 31 48
15. 32 18
15. 33 20
15. 34 23
15. 35 11
15. 36 49
15. 37 50
15. 38 11
15. 39 24
15. 40 45
15. 41 19
15. 42 18
15. 43 15
15. 44 43
15. 45 45
15. 46 24
15. 47 46
15. 48 44
15. 49 32
15. 50 23
15. 51 43
15. 52 39
15. 53 31
15. 54 48
15. 55 30
15. 56 27
15. 57 29
15. 58 10
15. 59 16
15. 60 16
15. 61 21
15. 62 29
15. 63 46
15. 64 38
15. 65 24
15. 66 42
15. 67 34
15. 68 20
15. 69 11
15. 70 39
15. 71 25
15. 72 23
15. 73 36
15. 74 42
15. 75 17
15. 76 29
15. 77 19
15. 78 50
15. 79 23
15. 80 11
15. 81 10
15. 82 31
15. 83 35
15. 84 28
15. 85 35
15. 86 12
15. 87 41
15. 88 14
15. 89 46
15. 90 10
15. 91 12
15. 92 29
15. 93 16
15. 94 34
15. 95 33
15. 96 31
15. 97 25
15. 98 21
15. 99 11
16. 0 15
16. 1 32
16. 2 44
16. 3 43
16. 4 24
16. 5 40
16. 6 22
16. 7 50
16. 8 29
16. 9 38
16. 10 35
16. 11 43
16. 12 33
16. 13 41
16. 14 19
16. 15 44
16. 16 29
16. 17 19
16. 18 42
16. 19 10
16. 20 16
16. 21 16
16. 22 48
16. 23 28
16. 24 46
16. 25 31
16. 26 17
16. 27 49
16. 28 39
16. 29 37
16. 30 19
16. 31 40
16. 32 28
16. 33 12
16. 34 36
16. 35 47
16. 36 25
16. 37 19
16. 38 11
16. 39 10
16. 40 30
16. 41 18
16. 42 40
16. 43 31
16. 44 11
16. 45 42
16. 46 22
16. 47 47
16. 48 10
16. 49 21
16. 50 35
16. 51 18
16. 52 13
16. 53 17
16. 54 11
16. 55 22
16. 56 46
16. 57 14
16. 58 25
16. 59 30
16. 60 27
16. 61 42
16. 62 47
16. 63 12
16. 64 38
16. 65 45
16. 66 40
16. 67 25
16. 68 47
16. 69 14
16. 70 13
16. 71 41
16. 72 42
16. 73 22
16. 74 17
16. 75 18
16. 76 14
16. 77 19
16. 78 28
16. 79 16
16. 80 43
16. 81 26
16. 82 21
16. 83 41
16. 84 28
16. 85 10
16. 86 23
16. 87 34
16. 88 31
16. 89 25
16. 90 36
16. 91 16
16. 92 45
16. 93 28
16. 94 29
16. 95 24
16. 96 49
16. 97 49
16. 98 12
16. 99 24
17. 0 34
17. 1 33
17. 2 26
17. 3 37
17. 4 19
17. 5 24
17. 6 12
17. 7 49
17. 8 32
17. 9 27
17. 10 18
17. 11 45
17. 12 21
17. 13 50
17. 14 47
17. 15 35
17. 16 48
17. 17 50
17. 18 38
17. 19 21
17. 20 27
17. 21 30
17. 22 44
17. 23 21
17. 24 23
17. 25 37
17. 26 45
17. 27 46
17. 28 47
17. 29 14
17. 30 47
17. 31 30
17. 32 15
17. 33 50
17. 34 43
17. 35 15
17. 36 19
17. 37 23
17. 38 48
17. 39 30
17. 40 18
17. 41 10
17. 42 10
17. 43 24
17. 44 24
17. 45 15
17. 46 49
17. 47 15
17. 48 21
17. 49 34
17. 50 46
17. 51 18
17. 52 44
17. 53 24
17. 54 16
17. 55 41
17. 56 20
17. 57 35
17. 58 47
17. 59 48
17. 60 43
17. 61 40
17. 62 48
17. 63 46
17. 64 22
17. 65 11
17. 66 49
17. 67 33
17. 68 44
17. 69 10
17. 70 35
17. 71 44
17. 72 13
17. 73 41
17. 74 11
17. 75 45
17. 76 35
17. 77 34
17. 78 20
17. 79 15
17. 80 24
17. 81 34
17. 82 27
17. 83 21
17. 84 34
17. 85 32
17. 86 13
17. 87 48
17. 88 15
17. 89 40
17. 90 21
17. 91 41
17. 92 31
17. 93 10
17. 94 14
17. 95 16
17. 96 12
17. 97 31
17. 98 24
17. 99 23
18. 0 37
18. 1 45
18. 2 22
18. 3 34
18. 4 17
18. 5 40
18. 6 26
18. 7 35
18. 8 18
18. 9 48
18. 10 49
18. 11 49
18. 12 13
18. 13 48
18. 14 42
18. 15 24
18. 16 15
18. 17 26
18. 18 30
18. 19 34
18. 20 33
18. 21 37
18. 22 27
18. 23 32
18. 24 30
18. 25 42
18. 26 41
18. 27 21
18. 28 25
18. 29 32
18. 30 21
18. 31 38
18. 32 50
18. 33 12
18. 34 32
18. 35 42
18. 36 37
18. 37 16
18. 38 10
18. 39 42
18. 40 46
18. 41 25
18. 42 31
18. 43 24
18. 44 32
18. 45 41
18. 46 17
18. 47 17
18. 48 29
18. 49 50
18. 50 34
18. 51 11
18. 52 19
18. 53 20
18. 54 41
18. 55 29
18. 56 41
18. 57 39
18. 58 32
18. 59 44
18. 60 23
18. 61 26
18. 62 50
18. 63 10
18. 64 33
18. 65 31
18. 66 19
18. 67 48
18. 68 41
18. 69 29
18. 70 36
18. 71 32
18. 72 50
18. 73 47
18. 74 44
18. 75 34
18. 76 45
18. 77 32
18. 78 40
18. 79 34
18. 80 19
18. 81 12
18. 82 48
18. 83 49
18. 84 47
18. 85 33
18. 86 27
18. 87 37
18. 88 50
18. 89 13
18. 90 30
18. 91 41
18. 92 14
18. 93 32
18. 94 28
18. 95 30
18. 96 45
18. 97 46
18. 98 32
18. 99 10
19. 0 43
19. 1 26
19. 2 47
19. 3 11
19. 4 27
19. 5 17
19. 6 13
19. 7 26
19. 8 19
19. 9 43
19. 10 26
19. 11 22
19. 12 35
19. 13 14
19. 14 28
19. 15 34
19. 16 30
19. 17 46
19. 18 28
19. 19 20
19. 20 25
19. 21 47
19. 22 49
19. 23 31
19. 24 50
19. 25 39
19. 26 32
19. 27 26
19. 28 45
19. 29 29
19. 30 13
19. 31 28
19. 32 19
19. 33 43
19. 34 20
19. 35 22
19. 36 42
19. 37 34
19. 38 40
19. 39 47
19. 40 11
19. 41 28
19. 42 48
19. 43 10
19. 44 27
19. 45 22
19. 46 22
19. 47 35
19. 48 49
19. 49 40
19. 50 40
19. 51 23
19. 52 42
19. 53 10
19. 54 36
19. 55 11
19. 56 24
19. 57 46
19. 58 10
19. 59 48
19. 60 16
19. 61 24
19. 62 40
19. 63 16
19. 64 33
19. 65 45
19. 66 50
19. 67 29
19. 68 16
19. 69 21
19. 70 40
19. 71 44
19. 72 36
19. 73 29
19. 74 10
19. 75 27
19. 76 13
19. 77 35
19. 78 15
19. 79 17
19. 80 24
19. 81 46
19. 82 50
19. 83 47
19. 84 35
19. 85 42
19. 86 32
19. 87 38
19. 88 36
19. 89 17
